date,tci_long
2023-02-15,4.205894855899726e-06
2023-02-16,4.741442021898549e-06
2023-02-17,4.5014247069652324e-06
2023-02-22,6.653249769143207e-06
2023-02-23,6.460111260344377e-06
2023-02-24,6.5115940598827e-06
2023-02-27,7.865202833229618e-06
2023-02-28,7.511342584954815e-06
2023-03-01,8.734776835079207e-06
2023-03-02,9.266528668571567e-06
2023-03-03,9.088339737338637e-06
2023-03-06,1.0897692092405542e-05
2023-03-07,1.4739033306500918e-05
2023-03-08,2.2977579552807618e-05
2023-03-09,2.1781755092948018e-05
2023-03-10,2.0659586053584022e-05
2023-03-13,1.418721993541014e-05
2023-03-14,1.4224386541780382e-05
2023-03-15,1.2846813047668254e-05
2023-03-16,1.0223674012572738e-05
2023-03-21,1.0374466667332887e-05
2023-03-22,9.207607847444382e-06
2023-03-23,9.815556017767818e-06
2023-03-24,1.1427915133432138e-05
2023-03-27,1.1851926394046617e-05
2023-03-28,1.1260267865962361e-05
2023-03-29,1.2291034757110726e-05
2023-03-30,1.2363017783706187e-05
2023-03-31,1.270106192521619e-05
2023-04-03,1.3676336137592974e-05
2023-04-04,1.59594635254706e-05
2023-04-05,1.9150794307881623e-05
2023-04-06,1.7923874124209523e-05
2023-04-12,1.722188309844018e-05
2023-04-13,2.3338823713408296e-05
2023-04-14,2.3747410271323223e-05
2023-04-17,2.404785133138012e-05
2023-04-18,2.3765500885067056e-05
2023-04-19,2.4547243021910573e-05
2023-04-20,2.697684839848849e-05
2023-04-21,2.9881166978392353e-05
2023-04-24,3.7726136766076015e-05
2023-04-25,3.705668133873443e-05
2023-04-26,3.7097482974000136e-05
2023-04-27,3.646652403466369e-05
2023-04-28,3.95126624741681e-05
2023-05-03,4.381196474409892e-05
2023-05-04,4.125482817093796e-05
2023-05-05,4.021567712275162e-05
2023-05-10,4.511202976313059e-05
2023-05-11,3.565894570896603e-05
2023-05-12,3.667416224372113e-05
2023-05-15,3.961213213230398e-05
2023-05-16,4.0167225040828634e-05
2023-05-17,3.846527204219702e-05
2023-05-18,3.773435878532713e-05
2023-05-19,3.6400280604249035e-05
2023-05-22,7.958054883199302e-05
2023-05-23,7.72965210606153e-05
2023-05-24,8.326741373779678e-05
2023-05-25,7.235889207577007e-05
2023-05-26,6.82416319152824e-05
2023-05-31,9.173269032088186e-05
2023-06-01,4.72839476986002e-05
2023-06-02,3.495298968672036e-05
2023-06-05,5.4683806354720366e-05
2023-06-06,4.7432041834218214e-05
2023-06-07,4.418709176703331e-05
2023-06-08,4.434699166366981e-05
2023-06-09,3.953290926408479e-05
2023-06-12,4.323052585162674e-05
2023-06-13,5.023636199812343e-05
2023-06-14,4.9325268110330743e-05
2023-06-15,5.2199693350420005e-05
2023-06-16,6.241116036417429e-05
2023-06-21,6.18715519717288e-05
2023-06-22,6.19480086254994e-05
2023-06-23,4.9215373362743475e-05
2023-06-26,4.594263466639034e-05
2023-06-27,6.255502381834123e-05
2023-06-30,5.143260346113936e-05
2023-07-03,4.2698302773215926e-05
2023-07-06,4.059472449763695e-05
2023-07-07,4.355964922782477e-05
2023-07-10,4.2366224542268867e-05
2023-07-11,4.296043374036185e-05
2023-07-12,4.5270084519273015e-05
2023-07-13,4.5531303663921795e-05
2023-07-14,4.555594218397745e-05
2023-07-17,4.027380899188961e-05
2023-07-18,4.722517916751513e-05
2023-07-19,4.873979970670505e-05
2023-07-20,5.560238666075782e-05
2023-07-21,5.1860121942365536e-05
2023-07-24,5.308664143552683e-05
2023-07-25,4.727826954375522e-05
2023-07-26,4.574457694810979e-05
2023-07-27,4.190167194206424e-05
2023-07-28,2.247486397336662e-05
2023-07-31,8.330688242313623e-05
2023-08-01,2.3144273361771435e-05
2023-08-02,2.4526708921013932e-05
2023-08-03,2.9370366619303667e-05
2023-08-04,2.8432402211329226e-05
2023-08-07,2.8195620298717387e-05
2023-08-08,2.5810242097246637e-05
2023-08-09,2.6578536342672168e-05
2023-08-10,2.2201361505286294e-05
2023-08-11,2.2207484075038015e-05
2023-08-14,1.9605429448079948e-05
2023-08-15,1.977183144740821e-05
2023-08-16,2.0231919990320233e-05
2023-08-17,2.1955776529029188e-05
2023-08-18,2.30902776783055e-05
2023-08-21,1.8128488068103202e-05
2023-08-24,3.705885408438407e-05
2023-08-25,3.9279346392427404e-05
2023-08-30,4.0754884364158486e-05
2023-08-31,3.559697349009801e-05
2023-09-01,3.682381545206069e-05
2023-09-06,3.558855144916604e-05
2023-09-07,1.1958890746913698e-05
2023-09-08,7.929527819810248e-06
2023-09-11,1.132819108578599e-05
2023-09-12,1.1761938925595948e-05
2023-09-13,1.3336317307108202e-05
2023-09-14,1.0533438727477546e-05
2023-09-15,1.085896980623709e-05
2023-09-18,1.185677039626075e-05
2023-09-19,9.574004800380022e-06
2023-09-20,7.703079949807573e-06
2023-09-21,9.357653830575334e-06
2023-09-22,9.809602993137142e-06
2023-09-25,9.345816897793111e-06
2023-09-26,8.904003497847944e-06
2023-09-27,8.55647004133663e-06
2023-09-28,7.915973488736008e-06
2023-09-29,8.579039190387269e-06
2023-10-02,9.289324806863167e-06
2023-10-03,6.123637045794266e-06
2023-10-04,9.137240689889662e-06
2023-10-05,9.843178796589204e-06
2023-10-06,5.934501640848703e-06
2023-10-11,5.629365690465698e-06
2023-10-12,5.366605347699748e-06
2023-10-13,6.103119482008288e-06
2023-10-16,2.9848310471497028e-06
2023-10-17,4.918751540030578e-06
2023-10-18,5.926268450509423e-06
2023-10-19,6.803538734211978e-06
2023-10-20,5.5561741272361106e-06
2023-10-23,4.642833933492711e-06
2023-10-24,3.4363095655346314e-06
2023-10-25,9.615765973408358e-06
2023-10-26,1.1821053040401141e-05
2023-10-27,1.0647382353457728e-05
2023-10-30,1.061445496932597e-05
2023-10-31,9.908331518818869e-06
2023-11-01,2.9947161551576996e-05
2023-11-02,2.5962733059844445e-05
2023-11-03,2.9941119572693693e-05
2023-11-06,3.423319443154328e-05
2023-11-07,2.9824283200132417e-05
2023-11-08,2.87633965623669e-05
2023-11-09,3.1289690828491923e-05
2023-11-14,2.5057753606198333e-05
2023-11-15,3.6801505589596565e-05
2023-11-16,3.201338267289079e-05
2023-11-17,1.8760706331048826e-05
2023-11-20,1.0409210774897247e-05
2023-11-21,3.369828663700616e-05
2023-11-22,3.720606051515852e-05
2023-11-27,3.544194823876635e-05
2023-11-28,3.220751755929397e-05
2023-11-29,2.7582252257243568e-05
2023-11-30,2.5322172329613564e-05
2023-12-01,2.5472208569158295e-05
2023-12-04,3.010448527450115e-05
2023-12-05,3.018061054281387e-05
2023-12-06,3.25169281283776e-05
2023-12-07,3.145364940121399e-05
2023-12-08,3.394208036393311e-05
2023-12-11,4.440060313929778e-05
2023-12-12,4.5015621983919015e-05
2023-12-13,5.0187177337274794e-05
2023-12-14,6.198198717099362e-05
2023-12-15,6.831320447843472e-05
2023-12-18,6.882020112406512e-05
2023-12-19,5.067377448524408e-05
2023-12-20,2.512848166797185e-05
2023-12-21,3.415519035935806e-05
2023-12-22,3.3739775420489886e-05
2023-12-28,3.0287030313271722e-05
2023-12-29,5.965938438260747e-05
2024-01-03,6.663830459404094e-05
2024-01-04,4.579656952665115e-05
2024-01-05,2.6700727973273156e-05
2024-01-08,3.017974987185473e-05
2024-01-09,2.8795754624338465e-05
2024-01-10,3.0008335044144163e-05
2024-01-11,2.4428854346961223e-05
2024-01-12,1.724251029274923e-05
2024-01-17,0.0001382554439718297
2024-01-18,4.513568342488065e-05
2024-01-19,4.001943449586568e-05
2024-01-22,3.815018990107252e-05
2024-01-23,4.333157131159477e-05
2024-01-24,4.3882646592929255e-05
2024-01-25,4.386828351622043e-05
2024-01-26,3.2058933478497446e-05
2024-01-29,2.7483350192208542e-05
2024-01-30,1.810906305712413e-05
2024-01-31,2.1483298325661098e-05
2024-02-01,2.5521838008323553e-05
2024-02-02,2.7062471924885366e-05
2024-02-05,3.196608225685112e-05
2024-02-06,2.4658680825846224e-05
2024-02-07,2.7518259626335486e-05
2024-02-08,3.67096283884181e-05
2024-02-09,2.577710480909458e-05
2024-02-12,2.6564657844880127e-05
2024-02-13,2.8054083739092398e-05
2024-02-14,3.131620456081957e-05
2024-02-15,4.0752895375242196e-05
2024-02-16,4.295130750963895e-05
2024-02-21,3.529838517014309e-05
2024-02-22,3.3781203624449564e-05
2024-02-23,3.41250708326112e-05
2024-02-26,3.500474121546388e-05
2024-02-27,3.4218379648729924e-05
2024-02-28,3.687719071028929e-05
2024-02-29,3.753858383086295e-05
2024-03-01,3.148175600234506e-05
2024-03-04,4.2196075772800456e-05
2024-03-05,6.63550539755704e-05
2024-03-08,4.682855058501302e-05
2024-03-11,3.812168367278481e-05
2024-03-12,4.459254537494334e-05
2024-03-13,4.6494423524837365e-05
2024-03-14,4.623979177456255e-05
2024-03-15,3.5743947145865217e-05
2024-03-18,4.247309207174338e-05
2024-03-19,3.9939547107854204e-05
2024-03-22,4.8806906160914086e-05
2024-03-25,4.5657778777461945e-05
2024-03-26,4.315207196684377e-05
2024-03-27,4.646060006783957e-05
2024-03-28,4.497075211983828e-05
2024-04-05,4.915705658096769e-05
2024-04-08,5.6510574304949496e-05
2024-04-09,6.556763010630996e-05
2024-04-10,7.233235886323097e-05
2024-04-11,8.904235658593506e-05
2024-04-12,9.040464737236982e-05
2024-04-15,8.000789964869677e-05
2024-04-16,9.782390322055549e-05
2024-04-22,9.65289675462196e-05
2024-04-23,0.00010010935515506597
2024-04-24,0.0001020268208035174
2024-04-25,9.795132105290392e-05
2024-04-26,0.00010863760496470883
2024-04-29,0.00013385966092755724
2024-04-30,0.00010342838409111171
2024-05-03,0.00010591643600101189
2024-05-08,0.0001245680135648373
2024-05-09,0.00012501028086849656
2024-05-10,0.0001337957994581078
2024-05-13,0.000137033689021828
2024-05-14,0.00015234838217174752
2024-05-17,0.0001332693688290475
2024-05-20,0.00012733454968582973
2024-05-21,0.00011707726869300974
2024-05-22,0.00011408261753924363
2024-05-23,0.00010104491178642172
2024-05-24,0.00010090537689527903
2024-05-31,0.00011021976437024044
2024-06-03,6.349085309449232e-05
2024-06-04,4.763059946955942e-05
2024-06-05,4.153955986943872e-05
2024-06-06,4.0439948849716995e-05
2024-06-07,4.334082767493825e-05
2024-06-10,3.817451882172927e-05
2024-06-11,3.699218531583473e-05
2024-06-14,4.118947397099782e-05
2024-06-17,3.537765211169955e-05
2024-06-18,4.418008710492619e-05
2024-06-21,4.1851398197989674e-05
2024-06-24,2.5181764814651645e-05
2024-06-25,2.3856756427493935e-05
2024-06-28,2.776646165266552e-05
2024-07-01,2.4462487944670916e-05
2024-07-02,2.78375428409419e-05
2024-07-03,3.8746484411986006e-05
2024-07-08,4.9292942010891744e-05
2024-07-09,4.2576119230750626e-05
2024-07-12,3.5565422986705736e-05
2024-07-15,4.443725739902969e-05
2024-07-16,5.39416037481252e-05
2024-07-17,4.6760892558056313e-05
2024-07-18,8.156711022059447e-05
2024-07-19,4.696715499977336e-05
2024-07-22,4.4919877240312714e-05
2024-07-23,5.23988961312221e-05
2024-07-26,7.393358530008581e-05
2024-07-29,6.570905472382865e-05
2024-07-30,6.196882745495185e-05
2024-07-31,6.262918936052348e-05
2024-08-01,6.393648995910635e-05
2024-08-02,7.021144966876686e-05
2024-08-05,6.0257224668028657e-05
2024-08-06,5.885130540690423e-05
2024-08-09,4.952535388626787e-05
2024-08-12,4.071524962710024e-05
2024-08-13,3.836676086513026e-05
2024-08-14,4.69498252330443e-05
2024-08-15,3.958700484474416e-05
2024-08-16,4.1011263292421134e-05
2024-08-19,4.055140268688277e-05
2024-08-20,4.843562447781603e-05
2024-08-23,5.395759007889361e-05
2024-08-28,3.0016888564436394e-05
2024-08-29,3.124383562655399e-05
2024-08-30,2.8245014464852505e-05
2024-09-06,3.0788288703884574e-05
2024-09-09,2.849327674412202e-05
2024-09-10,2.54281478827351e-05
2024-09-11,3.212789803602875e-05
2024-09-12,3.82106583906841e-05
2024-09-13,4.985577933526705e-05
2024-09-16,4.1065792307084396e-05
2024-09-17,4.453274970127551e-05
2024-09-20,3.408262137217402e-05
2024-09-23,3.710240363479031e-05
2024-09-24,3.9049385597483094e-05
2024-09-25,3.525962178385981e-05
2024-09-26,4.966851740602094e-05
2024-09-27,3.96739869749604e-05
2024-09-30,3.187970866155586e-05
2024-10-01,3.392335609057571e-05
2024-10-04,1.1027070542488608e-05
2024-10-07,1.2796812498069915e-05
2024-10-08,1.3164216328102482e-05
2024-10-09,1.7425266304724366e-05
2024-10-10,1.8996478424824973e-05
2024-10-11,1.1553185989731172e-05
2024-10-18,1.1132607764753986e-05
2024-10-21,1.379866320561406e-05
2024-10-22,2.0146833062661273e-05
2024-10-23,3.2186701276973754e-05
2024-10-24,3.607927112307595e-05
2024-10-25,3.7021492139118225e-05
2024-10-28,2.1885017597798986e-05
2024-10-29,2.405928228822544e-05
2024-11-04,1.613316936090608e-05
2024-11-05,1.5029209799214706e-05
2024-11-06,1.87227497488196e-05
2024-11-07,1.445180997257236e-05
2024-11-08,1.1734448031184148e-05
2024-11-15,1.1903283279164628e-05
2024-11-18,1.2528702520276833e-05
2024-11-19,1.152224275712769e-05
2024-11-20,1.0537787609672256e-05
2024-11-21,1.2975635609875735e-05
2024-11-22,1.3894735585406528e-05
2024-11-25,1.7754425204006e-05
2024-11-26,2.125708024337305e-05
2024-12-02,1.5245650030483025e-05
2024-12-03,1.932642711212756e-05
2024-12-04,1.4473182511024728e-05
2024-12-05,2.4677546455297893e-05
2024-12-06,3.121842409562002e-05
2024-12-09,4.065174443898901e-05
2024-12-10,4.0272686369453295e-05
2024-12-13,4.104646177654218e-05
2024-12-16,5.084808118275688e-05
2024-12-17,4.8090427537698483e-05
2024-12-18,4.846936159146506e-05
2024-12-19,5.673940335550348e-05
2024-12-20,5.9591145606614906e-05
2024-12-23,6.12304508351008e-05
2024-12-24,5.6171380930343944e-05
2024-12-30,6.215989550549033e-05
2024-12-31,6.558845747496066e-05
2025-01-03,5.649296243634479e-05
2025-01-06,5.6079042996752774e-05
2025-01-07,6.0801291825632584e-05
2025-01-08,5.326504091893529e-05
2025-01-13,5.494239570133801e-05
2025-01-14,6.817811442470072e-05
2025-01-15,7.664919803446778e-05
2025-01-16,7.493019166586244e-05
2025-01-17,6.234919018287137e-05
2025-01-22,4.8000740327262054e-05
2025-01-23,4.5403245668335595e-05
2025-01-24,3.6423244842435965e-05
2025-01-27,4.729201685113786e-05
2025-01-28,4.334899513689815e-05
2025-01-29,3.621143252939111e-05
2025-01-30,4.748617030297085e-05
2025-01-31,4.758538699615556e-05
2025-02-03,5.494872132323547e-05
2025-02-04,1.2980897661735405e-05
2025-02-05,9.881113443848293e-06
2025-02-06,1.206457507822565e-05
2025-02-07,1.1371019835519964e-05
2025-02-10,1.1135148604506876e-05
2025-02-11,1.1671463826694613e-05
2025-02-12,1.1314065142405529e-05
2025-02-13,3.400999408928568e-05
2025-02-14,8.897210821086474e-05
2025-02-19,9.471840727174387e-05
2025-02-20,8.289479014278945e-05
2025-02-21,8.09571898603907e-05
2025-02-24,8.274340389920075e-05
2025-02-25,0.00010739257585953104
2025-02-26,0.0001335440226222739
2025-02-27,9.958248589024314e-05
2025-02-28,0.00012195855585220381
2025-03-03,0.0001324788591422986
2025-03-04,0.00019001549818905517
2025-03-05,0.00013370438929937546
2025-03-06,0.0001459808537212338
2025-03-07,0.00012773933852578022
2025-03-10,0.00010192307587309658
2025-03-11,0.00014772982524151033
2025-03-12,0.00015431747828585822
2025-03-13,0.00015400451763501334
2025-03-14,0.00016760506755026142
2025-03-17,0.0001740091595791944
2025-03-18,0.00021774775172462383
2025-03-19,0.0002135471974529715
2025-03-20,0.00022701728244508388
2025-03-21,0.0002090458217132953
2025-03-24,0.00015700592186389733
2025-03-25,0.0001773466077924931
2025-03-26,0.00016929225672455864
2025-03-27,0.00016411307349059598
2025-03-28,0.0001710276022858192
2025-03-31,0.00014722710855575723
2025-04-01,0.00018544906748833837
2025-04-02,0.00017072371254123195
2025-04-03,0.00019612735004637645
2025-04-04,0.0002461235106936327
2025-04-07,0.00013064339259677443
2025-04-08,0.00010293246387610238
2025-04-09,9.192150627019402e-05
2025-04-10,9.878817358588417e-05
2025-04-11,0.00010471113365752619
2025-04-14,0.00010000389127926582
2025-04-15,9.971445659049073e-05
2025-04-23,8.35587246802629e-05
2025-04-24,6.193139229013834e-05
2025-04-25,4.914118668804206e-05
2025-04-28,4.616997136292574e-05
2025-04-29,2.5300373890532645e-05
2025-05-02,3.386437836711841e-05
2025-05-07,3.652278940097474e-05
2025-05-08,3.118776027817898e-05
2025-05-09,4.256323835216341e-05
2025-05-12,2.9687057824672763e-05
2025-05-13,1.053698671520195e-05
2025-05-16,1.2673463811229275e-05
2025-05-19,1.215775618442785e-05
2025-05-20,1.2264925269866039e-05
2025-05-21,1.012312330707325e-05
2025-05-22,1.1093050281007326e-05
2025-05-23,1.0186558910050049e-05
2025-05-30,8.997292330625595e-06
2025-06-02,9.772908886988504e-06
2025-06-03,1.051524977658362e-05
2025-06-04,1.0026771430824148e-05
2025-06-05,9.517700465502843e-06
2025-06-06,9.591157243269997e-06
2025-06-09,1.0704634981325712e-05
2025-06-10,1.1367597569663992e-05
2025-06-13,1.2436699962841177e-05
2025-06-16,1.7780425044536405e-05
2025-06-17,2.0947097055256425e-05
2025-06-18,2.524174738479435e-05
2025-06-23,2.4619947753500737e-05
2025-06-24,3.6457807368857005e-05
2025-06-27,1.7288137327742288e-05
2025-06-30,2.046403214424732e-05
2025-07-01,2.2938749572328834e-05
2025-07-02,1.8694720312285165e-05
2025-07-03,2.078040162371621e-05
2025-07-08,2.505179905835917e-05
2025-07-11,2.4176874705695574e-05
2025-07-14,2.4649895552263546e-05
2025-07-15,2.6117668282811126e-05
2025-07-16,2.34877202187303e-05
2025-07-17,1.0850544023598015e-05
2025-07-18,1.2193598732568876e-05
2025-07-21,1.4620947238016595e-05
2025-07-22,1.5520239320661027e-05
2025-07-25,2.1241779452359216e-05
2025-07-28,1.6609533936002243e-05
2025-07-29,1.225429785570575e-05
2025-07-30,6.260561383552052e-06
2025-07-31,7.783439025948105e-06
2025-08-01,8.553202358959538e-06
2025-08-04,8.693062941391124e-06
2025-08-05,6.1008239339276345e-06
2025-08-08,5.6221972872245494e-06
2025-08-11,4.639397795964609e-06
2025-08-12,4.494344766760112e-06
2025-08-13,4.321056997812839e-06
2025-08-14,4.069348525561098e-06
2025-08-15,2.9060213754914014e-06
2025-08-18,3.4864967528976293e-06
2025-08-19,3.132711698309177e-06
2025-08-22,3.632512722525834e-06
2025-08-27,6.16013642473633e-06
2025-08-28,4.747966922900021e-06
2025-08-29,6.533714770698193e-06
2025-09-05,7.036510976439728e-06
2025-09-08,8.20456727913353e-06
2025-09-09,9.169270101157028e-06
2025-09-10,6.204872278983659e-06
2025-09-11,1.3822517620583493e-05
2025-09-12,1.59548030064703e-05
2025-09-15,1.4611073454754425e-05
2025-09-16,1.554551220060969e-05
2025-09-19,1.6254475442171703e-05
2025-09-22,1.724107484013026e-05
2025-09-23,1.2997717423293342e-05
2025-09-24,1.4273882686466242e-05
2025-09-25,9.358613711187015e-06
2025-09-26,1.0958615198569617e-05
2025-09-29,1.1104269198022122e-05
2025-09-30,1.882127020963318e-05
2025-10-03,1.583825746763527e-05
2025-10-06,1.5124180096359376e-05
2025-10-07,1.560378444738335e-05
2025-10-08,1.186497966754941e-05
2025-10-09,2.287302170860886e-05
2025-10-10,2.0543736437672996e-05
