date,tci_total
2024-04-12,25.71786435801043
2024-04-15,25.382621161222385
2024-04-16,25.26836328975395
2024-04-22,25.27926628674148
2024-04-23,25.215745026624187
2024-04-24,25.25276909654933
2024-04-25,25.32106181704131
2024-04-26,25.319000778368366
2024-04-29,25.384286790062585
2024-04-30,25.20051694944193
2024-05-03,25.540179346702985
2024-05-08,25.51500582683195
2024-05-09,25.539599112309045
2024-05-10,25.51641204547526
2024-05-13,25.517178952330017
2024-05-14,25.365537784169074
2024-05-17,25.36392130191795
2024-05-20,25.241256844902868
2024-05-21,25.241899558400917
2024-05-22,25.186001872474876
2024-05-23,25.089807388068067
2024-05-24,25.139591469456025
2024-05-31,25.32209685028201
2024-06-03,24.84958181011477
2024-06-04,25.24638029878726
2024-06-05,25.386196891992128
2024-06-06,25.325280975394964
2024-06-07,25.320777585001967
2024-06-10,25.15441355252845
2024-06-11,25.196297713470184
2024-06-14,25.11993161613496
2024-06-17,24.967374648913886
2024-06-18,25.275642421723845
2024-06-21,25.149796958811876
2024-06-24,24.911967592920607
2024-06-25,24.772195154504427
2024-06-28,24.800488509497587
2024-07-01,24.770532458923608
2024-07-02,24.655601619540473
2024-07-03,24.614207702365206
2024-07-08,24.556938254662978
2024-07-09,24.374083672564552
2024-07-12,24.303546018950595
2024-07-15,23.402088448284605
2024-07-16,23.517306664107732
2024-07-17,23.948489188089344
2024-07-18,23.872223494222652
2024-07-19,23.755371841387163
2024-07-22,23.81815845782853
2024-07-23,23.641811169893263
2024-07-26,23.666130956925965
2024-07-29,23.571203818785534
2024-07-30,23.4642599325438
2024-07-31,23.257972578322036
2024-08-01,23.368711500784286
2024-08-02,23.36305534587515
2024-08-05,23.662784074169338
2024-08-06,23.568252594990586
2024-08-09,23.472928780247983
2024-08-12,23.42860458781382
2024-08-13,23.61228436829803
2024-08-14,23.75918327021314
2024-08-15,23.830636522582676
2024-08-16,23.920038753088917
2024-08-19,24.033207002338738
2024-08-20,24.018639137018933
2024-08-23,24.324677882714212
2024-08-28,24.26709073702732
2024-08-29,24.24166106361724
2024-08-30,24.27597797920213
2024-09-06,24.207244829272412
2024-09-09,24.400074666668615
2024-09-10,24.337552166427002
2024-09-11,24.236176268963067
2024-09-12,24.26944323899794
2024-09-13,24.421112751266467
2024-09-16,24.445651488311793
2024-09-17,24.218017315550515
2024-09-20,24.36292746374842
2024-09-23,24.49995621943266
2024-09-24,24.475098323418365
2024-09-25,24.540679511412435
2024-09-26,24.35066749629233
2024-09-27,24.418270046745004
2024-09-30,24.50413642573353
2024-10-01,24.16790310849703
2024-10-04,24.42092061729045
2024-10-07,23.78713618193434
2024-10-08,23.68999300514328
2024-10-09,24.065775124825052
2024-10-10,24.08756616368377
2024-10-11,24.257924658032206
2024-10-18,24.164381741659454
2024-10-21,24.386150410256032
2024-10-22,24.389352985108278
2024-10-23,24.569950652137752
2024-10-24,24.742756822456272
2024-10-25,24.90733643644609
2024-10-28,24.961095012881277
2024-10-29,24.856098519438092
2024-11-04,24.864035421644147
2024-11-05,25.12994486130653
2024-11-06,25.217690158650054
2024-11-07,25.099059634809162
2024-11-08,25.160386648378676
2024-11-15,25.158439550717304
2024-11-18,24.94708835689542
2024-11-19,24.985654428264443
2024-11-20,24.970672975509462
2024-11-21,25.224310750389705
2024-11-22,25.34727692916577
2024-11-25,25.383930242065635
2024-11-26,25.43046708638479
2024-12-02,25.432388388579316
2024-12-03,24.886799205589124
2024-12-04,25.13208021193384
2024-12-05,25.269334516168616
2024-12-06,25.255674068657896
2024-12-09,25.113509822130336
2024-12-10,25.149244500723196
2024-12-13,24.936615169767432
2024-12-16,24.792475019822778
2024-12-17,24.630526501572106
2024-12-18,24.55458590848149
2024-12-19,24.44492640197537
2024-12-20,24.320259717948485
2024-12-23,24.351205727880167
2024-12-24,24.057967438250632
2024-12-30,23.847272895712248
2024-12-31,23.92716477019037
2025-01-03,23.235779147305664
2025-01-06,22.959506880296445
2025-01-07,22.60755864103072
2025-01-08,22.39041683659669
2025-01-13,22.427376061575988
2025-01-14,22.4560102608057
2025-01-15,22.33612056680072
2025-01-16,22.42396564914847
2025-01-17,22.451615137827577
2025-01-22,24.070281307308004
2025-01-23,24.360785747746746
2025-01-24,24.221919065416326
2025-01-27,24.21271261029408
2025-01-28,24.994823855256467
2025-01-29,24.780891670220797
2025-01-30,25.092572057183308
2025-01-31,25.13289893986078
2025-02-03,25.079764882336004
2025-02-04,21.92982929056666
2025-02-05,21.73512074533844
2025-02-06,21.635551664788693
2025-02-07,21.569539894788544
2025-02-10,21.617421136516768
2025-02-11,21.678743035964175
2025-02-12,21.828070964005374
2025-02-13,22.255736854401764
2025-02-14,22.345144601345208
2025-02-19,22.439528713595745
2025-02-20,22.497688224929007
2025-02-21,22.707461151714508
2025-02-24,23.082599639151002
2025-02-25,23.027509210564943
2025-02-26,23.663180059337638
2025-02-27,23.556993534599926
2025-02-28,23.515423615662513
2025-03-03,23.631148785794338
2025-03-04,23.130977274740307
2025-03-05,22.899043224186205
2025-03-06,22.890890790720523
2025-03-07,22.80224088696352
2025-03-10,22.697292367697646
2025-03-11,22.945611616919976
2025-03-12,23.00004210828394
2025-03-13,23.128994909188137
2025-03-14,22.79729062908372
2025-03-17,22.853988208283926
2025-03-18,22.974981785369778
2025-03-19,22.944089582886146
2025-03-20,22.962086971826025
2025-03-21,22.82694082186832
2025-03-24,22.9686549642599
2025-03-25,23.066339704202132
2025-03-26,23.069776318515565
2025-03-27,23.137423428321583
2025-03-28,23.1527872211299
2025-03-31,22.729626511094796
2025-04-01,22.8071735494205
2025-04-02,22.80773218183798
2025-04-03,22.774638034715412
2025-04-04,23.938206618725477
2025-04-07,24.761403880891802
2025-04-08,24.848691007811237
2025-04-09,25.091822892780186
2025-04-10,25.614684039029814
2025-04-11,26.31829412571607
2025-04-14,26.532886884746233
2025-04-15,26.638381660684434
2025-04-23,26.67529881318596
2025-04-24,26.73365501384679
2025-04-25,26.732015577772074
2025-04-28,27.07746927059918
2025-04-29,26.989900577673534
2025-05-02,27.029815784554945
2025-05-07,27.030819962523353
2025-05-08,26.960330186870223
2025-05-09,27.350194864839214
2025-05-12,27.587175096177855
2025-05-13,27.74517158487481
2025-05-16,28.253159351589343
2025-05-19,28.074955578123923
2025-05-20,28.121355128877067
2025-05-21,28.180961793566144
2025-05-22,28.3022611095701
2025-05-23,28.27052163457019
2025-05-30,28.275209702595117
2025-06-02,28.442100577922144
2025-06-03,28.288916575795028
2025-06-04,28.247071345728497
2025-06-05,28.24510937007898
2025-06-06,28.493712883671943
2025-06-09,28.746615058972196
2025-06-10,28.728044449916236
2025-06-13,28.980667796668428
2025-06-16,29.08869988491573
2025-06-17,29.07782088524941
2025-06-18,28.663166897380908
2025-06-23,28.604087793030374
2025-06-24,28.688845312996033
2025-06-27,28.573788634184893
2025-06-30,28.514449683225696
2025-07-01,28.82201951124837
2025-07-02,28.768440902709624
2025-07-03,28.830250291456704
2025-07-08,28.953962657756964
2025-07-11,29.066337331535806
2025-07-14,28.98598897463162
2025-07-15,29.040466302581226
2025-07-16,29.15956932989195
2025-07-17,29.23782281928224
2025-07-18,28.946146501935075
2025-07-21,28.980426932499256
2025-07-22,29.057506373854867
2025-07-25,29.493720496300778
2025-07-28,29.36291403885063
2025-07-29,29.745517441471595
2025-07-30,29.73168562721658
2025-07-31,29.663889744148236
2025-08-01,29.680412821829552
2025-08-04,30.133650280855942
2025-08-05,30.115347079094096
2025-08-08,30.1443732586355
2025-08-11,30.20829896429718
2025-08-12,30.421742424653285
2025-08-13,30.224624369122314
2025-08-14,30.08854522690355
2025-08-15,29.62051351907286
2025-08-18,29.649097559642907
2025-08-19,29.569334289914682
2025-08-22,29.55065438216876
2025-08-27,29.588417215129414
2025-08-28,29.646351524166032
2025-08-29,29.700512017057832
2025-09-05,29.637631454637216
2025-09-08,29.383952239520124
2025-09-09,29.608617794025097
2025-09-10,29.43682590292725
2025-09-11,29.192294703355604
2025-09-12,29.196104216804283
2025-09-15,29.179574539141484
2025-09-16,29.22365238767523
2025-09-19,29.179081182020848
2025-09-22,29.289672239710523
2025-09-23,29.262425295688047
2025-09-24,29.29306456932713
2025-09-25,29.150158833715327
2025-09-26,29.134101859129554
2025-09-29,29.113134026587357
2025-09-30,29.040970558729697
2025-10-03,28.82287880762126
2025-10-06,28.619007739236537
2025-10-07,28.563957565414956
2025-10-08,28.585459898679975
2025-10-09,28.71157788864792
2025-10-10,28.84468302054509
2025-10-17,29.057815896665673
2025-10-20,29.404842272134484
2025-10-21,29.29033931973611
2025-10-22,29.219407120155427
2025-10-23,28.726773868859258
2025-10-24,28.723678964404957
2025-10-27,28.756067303027674
2025-10-28,28.74268577483316
2025-10-31,28.844340270431687
2025-11-03,28.53601205762885
2025-11-04,28.54060463261776
2025-11-05,28.488157346807842
2025-11-06,28.1654008942063
2025-11-07,28.081849503386426
2025-11-10,28.124820253878564
2025-11-17,27.7558076898346
2025-11-18,27.65621610512571
2025-11-19,27.4283683512361
2025-11-20,27.5506375309477
2025-11-21,27.495639446608582
2025-11-24,27.478937594509716
2025-11-25,27.36737338352796
2025-12-02,27.71882530712597
2025-12-03,27.789340230517084
2025-12-04,27.650676067995523
2025-12-05,27.62263684779119
2025-12-08,27.51025914362235
2025-12-09,27.689307048986976
2025-12-12,27.73143032511959
2025-12-15,27.465467325422594
2025-12-16,27.683845997176217
2025-12-17,27.970475323452472
2025-12-18,27.962039069227657
2025-12-19,28.030216891641388
2025-12-22,28.189007676733493
2025-12-23,28.356016421134886
2025-12-30,28.493622504884332
2025-12-31,28.4468320674514
