date,system_return,system_es_forward_20d
2021-08-10,0.019397113017162616,-0.05645594980490603
2021-08-11,0.03737768927700049,-0.05645594980490603
2021-08-12,-0.05284272308671017,-0.05645594980490603
2021-08-13,-0.05645594980490603,-0.048133032281532546
2021-08-16,-0.0114957206777271,-0.048133032281532546
2021-08-17,0.004633155612601683,-0.06238246262935727
2021-08-18,0.0125241638195696,-0.06238246262935727
2021-08-19,-0.048133032281532546,-0.06238246262935727
2021-08-20,0.024049716331952253,-0.06238246262935727
2021-08-23,0.07229027024778102,-0.06238246262935727
2021-08-24,0.04559624933576903,-0.06238246262935727
2021-08-25,0.018516961557278416,-0.06238246262935727
2021-08-26,-0.0464944030388448,-0.06238246262935727
2021-08-27,0.017978490834781802,-0.06238246262935727
2021-09-01,-0.0116162651632169,-0.06238246262935727
2021-09-02,0.0097634756703791,-0.06238246262935727
2021-09-03,0.027319701596631277,-0.06238246262935727
2021-09-08,-0.01962563045043947,-0.06238246262935727
2021-09-09,0.008159551959068902,-0.06238246262935727
2021-09-10,0.10787036296389853,-0.06238246262935727
2021-09-13,0.008548669850370618,-0.06238246262935727
2021-09-14,-0.016279526578614405,-0.06238246262935727
2021-09-15,-0.0007498638005863698,-0.06238246262935727
2021-09-16,0.016060499647478233,-0.06238246262935727
2021-09-17,-0.008572463812320916,-0.06238246262935727
2021-09-20,-0.06238246262935727,-0.05882730201500661
2021-09-21,-0.02557389527033525,-0.05882730201500661
2021-09-22,0.0026732012544888003,-0.05882730201500661
2021-09-23,0.003519508406410316,-0.05882730201500661
2021-09-24,0.03227023369152439,-0.05882730201500661
2021-09-27,0.048719646758343116,-0.05882730201500661
2021-09-28,0.008494264395923564,-0.05882730201500661
2021-09-29,-0.013959011988063366,-0.05882730201500661
2021-09-30,0.003976020980484817,-0.05882730201500661
2021-10-01,0.04629273587876063,-0.05882730201500661
2021-10-04,0.0330876204627945,-0.05989665667414303
2021-10-05,0.00951927685689682,-0.05989665667414303
2021-10-06,-0.013617803675910716,-0.05989665667414303
2021-10-07,-0.0018933453806392498,-0.05989665667414303
2021-10-08,0.014636052859531368,-0.05989665667414303
2021-10-11,-0.05429974244640868,-0.05989665667414303
2021-10-12,0.015292856529818351,-0.05989665667414303
2021-10-13,0.0427209483063296,-0.8005103468242071
2021-10-14,0.025048501917868952,-0.8005103468242071
2021-10-15,-0.05882730201500661,-0.8005103468242071
2021-10-18,-0.008300644945483564,-0.8005103468242071
2021-10-19,-0.0014792825452174506,-0.8005103468242071
2021-10-20,-0.005364971550933301,-0.8005103468242071
2021-10-21,-0.0032655070738957168,-0.8005103468242071
2021-10-26,-0.019312490268047967,-0.8005103468242071
2021-10-29,0.020639691867032784,-0.8005103468242071
2021-11-01,0.020648319335393645,-0.8005103468242071
2021-11-02,0.020288954092106796,-0.8005103468242071
2021-11-03,0.00014511983031118263,-0.8005103468242071
2021-11-04,0.011058077052707333,-0.8005103468242071
2021-11-05,-0.05989665667414303,-0.8005103468242071
2021-11-08,-0.02558700319206265,-0.8005103468242071
2021-11-09,0.0017509691649756829,-0.8005103468242071
2021-11-10,-0.049210011752954,-0.8005103468242071
2021-11-11,0.010350373961216965,-0.8005103468242071
2021-11-12,0.07740101678426914,-0.8005103468242071
2021-11-15,-0.042339878988408686,-0.8005103468242071
2021-11-16,-0.8005103468242071,-0.09168335039307306
2021-11-17,0.7761407836017704,-0.09168335039307306
2021-11-18,0.04548394040847655,-0.09168335039307306
2021-11-19,-0.002370112270468667,-0.09168335039307306
2021-11-22,0.02415755365678475,-0.09168335039307306
2021-11-23,-0.036079675829454615,-0.09168335039307306
2021-11-24,-0.03288661045991873,-0.09168335039307306
2021-11-30,-0.05695268551116359,-0.09168335039307306
2021-12-01,-0.05869514741464695,-0.09168335039307306
2021-12-02,0.00016262191147368293,-0.09168335039307306
2021-12-03,-0.02040793880478198,-0.09168335039307306
2021-12-06,0.03238359381625603,-0.09168335039307306
2021-12-07,0.0306347838711664,-0.09168335039307306
2021-12-08,0.011024971222617752,-0.09168335039307306
2021-12-09,-0.09168335039307306,-0.11135387579793592
2021-12-10,0.025464476754585016,-0.11135387579793592
2021-12-13,-0.0027807615045607847,-0.11135387579793592
2021-12-14,-0.0541861667595945,-0.11135387579793592
2021-12-17,0.05742698928849693,-0.11135387579793592
2021-12-22,-0.015277927962480016,-0.11135387579793592
2021-12-23,-0.06789173703377722,-0.11135387579793592
2021-12-30,0.017490905269808867,-0.11135387579793592
2021-12-31,0.08280394059307794,-0.11135387579793592
2022-01-03,0.0263778528972633,-0.11135387579793592
2022-01-04,-0.015637386354258452,-0.11135387579793592
2022-01-05,0.030503268562650534,-0.11135387579793592
2022-01-06,0.08219862652332106,-0.11135387579793592
2022-01-07,-0.052308867729419097,-0.11135387579793592
2022-01-10,0.029593574698631497,-0.11135387579793592
2022-01-11,-0.055182511113630046,-0.11135387579793592
2022-01-12,0.0025126171514798647,-0.11135387579793592
2022-01-13,0.04618315366973136,-0.11135387579793592
2022-01-19,0.07935734419092508,-0.11135387579793592
2022-01-20,0.05808770366805993,-0.11135387579793592
2022-01-21,-0.11135387579793592,-0.08598937637941899
2022-01-24,-0.05724246531057175,-0.08598937637941899
2022-01-25,0.11256956159733132,-0.08598937637941899
2022-01-26,-0.0218768416076341,-0.08598937637941899
2022-01-27,-0.0575751041239432,-0.08598937637941899
2022-01-28,0.10235432401056145,-0.08598937637941899
2022-01-31,-0.019912118868235015,-0.08598937637941899
2022-02-01,-0.05249720904585307,-0.08598937637941899
2022-02-02,0.06609979237733142,-0.08598937637941899
2022-02-03,-0.021614939604062133,-0.08598937637941899
2022-02-04,0.026254513612991384,-0.08598937637941899
2022-02-07,-0.08598937637941899,-0.06788996091450607
2022-02-10,-0.030774769642502062,-0.08395056317808273
2022-02-11,0.11151352194524404,-0.08395056317808273
2022-02-14,-0.005466253380570835,-0.08395056317808273
2022-02-15,-0.06412374168940978,-0.08395056317808273
2022-02-16,-0.01087954049383088,-0.08395056317808273
2022-02-17,0.036610407746987726,-0.08395056317808273
2022-02-18,-0.0038490569114803335,-0.08395056317808273
2022-02-23,0.04695422788907325,-0.08395056317808273
2022-02-24,0.036038247245018765,-0.08395056317808273
2022-02-25,-0.002279212165125367,-0.08395056317808273
2022-02-28,-0.06788996091450607,-0.08395056317808273
2022-03-01,0.020835906657236364,-0.08395056317808273
2022-03-02,0.08066440653745491,-0.08395056317808273
2022-03-03,0.0031664432996472993,-0.08395056317808273
2022-03-04,0.012357376858783886,-0.08395056317808273
2022-03-07,0.040061559327478104,-0.08395056317808273
2022-03-08,0.0436287666040267,-0.08395056317808273
2022-03-09,-0.059144762537090216,-0.08395056317808273
2022-03-10,-0.052077775018159404,-0.08395056317808273
2022-03-11,0.05004080029301567,-0.08395056317808273
2022-03-14,-0.08395056317808273,-0.03489714366650963
2022-03-15,-0.011377326835616203,-0.03489714366650963
2022-03-16,0.0271829003459069,-0.06416025760474407
2022-03-17,0.02462018430008495,-0.06416025760474407
2022-03-18,0.016716180878831467,-0.06416025760474407
2022-03-21,0.020671875583556282,-0.06416025760474407
2022-03-22,0.02478695894939532,-0.06416025760474407
2022-04-11,-0.03489714366650963,-0.06416025760474407
2022-04-12,0.03674266694341795,-0.06416025760474407
2022-04-13,0.019637798066676534,-0.06416025760474407
2022-04-14,-0.008237774884763233,-0.06416025760474407
2022-04-20,-0.03387042971026457,-0.06416025760474407
2022-04-21,-0.005495686112508116,-0.06416025760474407
2022-04-22,0.005200166987276514,-0.06416025760474407
2022-04-25,-0.021936388476685834,-0.06416025760474407
2022-04-26,0.01808018480793245,-0.06884363951628072
2022-04-27,-0.006483850017136032,-0.06884363951628072
2022-04-28,-0.005834256020539834,-0.06884363951628072
2022-04-29,0.0468161002289921,-0.06884363951628072
2022-05-04,0.025288494059341818,-0.06884363951628072
2022-05-05,-0.022563285497880652,-0.06884363951628072
2022-05-06,0.0024031081775001497,-0.12133408621352837
2022-05-09,-0.06416025760474407,-0.12133408621352837
2022-05-12,-0.027932286034366566,-0.12133408621352837
2022-05-17,0.006820725289987034,-0.12133408621352837
2022-05-18,0.06255567446785633,-0.12133408621352837
2022-05-19,0.0427836241116552,-0.12133408621352837
2022-05-24,0.030517563759940382,-0.12133408621352837
2022-05-25,0.042552643198983976,-0.12133408621352837
2022-05-26,0.014623913421319051,-0.12133408621352837
2022-05-27,0.08082685855912349,-0.12133408621352837
2022-06-01,-0.03994637413332874,-0.12133408621352837
2022-06-06,0.023683955437646734,-0.12133408621352837
2022-06-07,0.028896074020357047,-0.12133408621352837
2022-06-08,0.003359204090546467,-0.12133408621352837
2022-06-09,-0.06884363951628072,-0.12133408621352837
2022-06-10,0.06416456478024217,-0.12133408621352837
2022-06-13,0.049740837851990606,-0.12133408621352837
2022-06-14,-0.022934762853285273,-0.12133408621352837
2022-06-15,0.0144444696260317,-0.12133408621352837
2022-06-16,-0.023331744031199215,-0.12133408621352837
2022-06-17,-0.12133408621352837,-0.05433797065945628
2022-06-22,-0.05433797065945628,-0.04978520903789332
2022-06-23,0.013093215344799,-0.04978520903789332
2022-06-24,-0.004872364049290286,-0.04978520903789332
2022-06-27,-0.015648601066872703,-0.04978520903789332
2022-06-28,0.038875796846070294,-0.04978520903789332
2022-06-29,0.03547069927043943,-0.04978520903789332
2022-06-30,-0.0262731971999193,-0.04978520903789332
2022-07-01,-0.021131974524668515,-0.04978520903789332
2022-07-06,-0.036396100698817484,-0.04978520903789332
2022-07-07,0.0327138787956827,-0.04978520903789332
2022-07-08,0.01396739915002255,-0.04978520903789332
2022-07-11,0.026974123013594403,-0.04978520903789332
2022-07-12,-0.04978520903789332,-0.03479462365227453
2022-07-13,-0.004021665215524117,-0.03479462365227453
2022-07-14,-0.018420595431658447,-0.03479462365227453
2022-07-15,0.03104988628277648,-0.03479462365227453
2022-07-18,0.09549831429363997,-0.03479462365227453
2022-07-19,0.02010117495771302,-0.03479462365227453
2022-07-20,0.003487781089047033,-0.03479462365227453
2022-07-21,-0.024381696327829102,-0.03479462365227453
2022-07-22,-0.010498116113723798,-0.03479462365227453
2022-07-25,-0.03156991023198532,-0.03479462365227453
2022-07-26,0.02912878550369212,-0.03479462365227453
2022-07-27,0.003641155444122815,-0.03479462365227453
2022-07-28,-0.015602011734158977,-0.03479462365227453
2022-07-29,0.014309244497187347,-0.03479462365227453
2022-08-01,-0.014481370782885063,-0.03479462365227453
2022-08-02,0.02084630443550105,-0.03479462365227453
2022-08-03,-0.027245310052184484,-0.03479462365227453
2022-08-04,-0.01834025954074438,-0.03479462365227453
2022-08-05,0.014183937599669467,-0.03479462365227453
2022-08-08,0.02833121339576028,-0.03479462365227453
2022-08-09,-0.03479462365227453,-0.03237770331577325
2022-08-10,-0.006179253416033184,-0.03237770331577325
2022-08-11,-0.01417128413886582,-0.03237770331577325
2022-08-12,0.002637622168939917,-0.03237770331577325
2022-08-15,0.001043564115267716,-0.03237770331577325
2022-08-16,0.0006765658978593828,-0.058405559868817965
2022-08-17,0.01780152873957885,-0.058405559868817965
2022-08-18,0.02625617350346185,-0.06490678598047568
2022-08-19,-0.028418878683308616,-0.06490678598047568
2022-08-22,0.015043735443058348,-0.06490678598047568
2022-08-23,0.039083937928483754,-0.06490678598047568
2022-08-24,-0.0205264620059749,-0.06490678598047568
2022-08-25,-0.012936800216739883,-0.06490678598047568
2022-08-26,0.04360020430560379,-0.06490678598047568
2022-08-31,-0.00035450833875081675,-0.06490678598047568
2022-09-01,-0.004135186399753233,-0.06490678598047568
2022-09-02,0.00016652314301674893,-0.06490678598047568
2022-09-07,-0.03237770331577325,-0.06490678598047568
2022-09-08,0.03251638133159224,-0.06490678598047568
2022-09-09,0.026140173489109703,-0.06490678598047568
2022-09-12,-0.0009038498949344338,-0.06490678598047568
2022-09-13,-0.008991459884409851,-0.06490678598047568
2022-09-14,0.012103042272101266,-0.06490678598047568
2022-09-15,-0.018964751095940032,-0.06490678598047568
2022-09-16,0.04448732822686699,-0.06490678598047568
2022-09-21,-0.058405559868817965,-0.06490678598047568
2022-09-22,-0.049230788560481915,-0.06490678598047568
2022-09-23,-0.06490678598047568,-0.06203128898309843
2022-09-26,-0.011956641380753414,-0.06203128898309843
2022-09-27,0.044969960860913795,-0.06203128898309843
2022-09-28,-0.002336537570634284,-0.06203128898309843
2022-09-29,0.010232490507229752,-0.06203128898309843
2022-09-30,0.0009446648158681669,-0.06203128898309843
2022-10-03,0.001843012009326866,-0.06203128898309843
2022-10-04,0.009692998505726483,-0.06203128898309843
2022-10-05,-0.003195173488940431,-0.06203128898309843
2022-10-06,0.03486092947746562,-0.06203128898309843
2022-10-07,-0.060138785139929575,-0.06203128898309843
2022-10-14,0.012507441198582561,-0.06203128898309843
2022-10-17,-0.02135513796647433,-0.06203128898309843
2022-10-18,-0.0125457989589298,-0.06203128898309843
2022-10-19,-0.009432642769990868,-0.06203128898309843
2022-10-20,-0.06203128898309843,-0.055060253521996616
2022-10-21,-0.027413561129324235,-0.055060253521996616
2022-10-24,0.028726887012963886,-0.055060253521996616
2022-10-25,0.03708957810189462,-0.055060253521996616
2022-10-26,0.006650265656686752,-0.055060253521996616
2022-10-27,0.008397822049587167,-0.055060253521996616
2022-10-28,-0.013529891175805234,-0.06584806177329597
2022-10-31,-0.003926420170417218,-0.06584806177329597
2022-11-01,-0.04657664925194136,-0.06584806177329597
2022-11-02,0.007743731826302267,-0.06584806177329597
2022-11-03,-0.037720570964668396,-0.06584806177329597
2022-11-04,0.03557523790792479,-0.06584806177329597
2022-11-07,0.007661778225679004,-0.06584806177329597
2022-11-08,-0.008688875042197652,-0.06584806177329597
2022-11-09,-0.055060253521996616,-0.06584806177329597
2022-11-10,0.076244190817258,-0.06584806177329597
2022-11-15,-0.007958302232100714,-0.06584806177329597
2022-11-16,-0.014785272611416983,-0.06686450292665257
2022-11-17,-0.030313460179815514,-0.06686450292665257
2022-11-18,-0.03649255759893814,-0.06686450292665257
2022-11-21,-0.03443631721478943,-0.06686450292665257
2022-11-22,-0.03803761948927487,-0.06686450292665257
2022-11-23,-0.018436392358233415,-0.06686450292665257
2022-11-29,0.010124672091662667,-0.06686450292665257
2022-11-30,0.08961739567818709,-0.06686450292665257
2022-12-01,-0.05473344473335117,-0.06686450292665257
2022-12-02,-0.06584806177329597,-0.06686450292665257
2022-12-05,-0.06037036181053193,-0.06686450292665257
2022-12-06,-0.018957202795544515,-0.06686450292665257
2022-12-07,-0.0015679991672622809,-0.06686450292665257
2022-12-08,0.040452026774968335,-0.06686450292665257
2022-12-09,0.015273848526380066,-0.06686450292665257
2022-12-12,0.09709706893953345,-0.06686450292665257
2022-12-13,0.06592517269234217,-0.06686450292665257
2022-12-14,-0.0517107004155879,-0.06686450292665257
2022-12-15,-0.0004614728281807148,-0.06686450292665257
2022-12-16,0.057928590116520934,-0.06686450292665257
2022-12-19,-0.06686450292665257,-0.04263794519564192
2022-12-20,-0.03650628335666615,-0.04263794519564192
2022-12-21,0.012838734231896453,-0.04263794519564192
2022-12-22,0.17638476601691724,-0.04263794519564192
2022-12-29,-0.04263794519564192,-0.24761131279987314
2022-12-30,-0.02235894339004987,-0.24761131279987314
2023-01-04,-0.0043423176944283005,-0.24761131279987314
2023-01-05,0.012678424752071865,-0.24761131279987314
2023-01-06,-0.0005055931523413002,-0.24761131279987314
2023-01-09,0.005651422708154015,-0.24761131279987314
2023-01-10,0.0004727554102282357,-0.24761131279987314
2023-01-11,-0.009286754499568386,-0.24761131279987314
2023-01-18,-0.028686985948514016,-0.24761131279987314
2023-01-19,-0.01007126743828505,-0.24761131279987314
2023-01-20,0.06080656209050419,-0.24761131279987314
2023-01-23,0.010826531006906266,-0.24761131279987314
2023-01-24,-0.013556170341557516,-0.24761131279987314
2023-01-25,-0.03768187688164406,-0.24761131279987314
2023-01-26,-0.026526403850558048,-0.24761131279987314
2023-01-27,0.037496133450477385,-0.24761131279987314
2023-01-30,0.026142348712358415,-0.24761131279987314
2023-01-31,-0.00707728937501248,-0.24761131279987314
2023-02-01,-0.018127646675340517,-0.24761131279987314
2023-02-02,0.15600991100384443,-0.24761131279987314
2023-02-03,-0.24761131279987314,-0.046551672122960325
2023-02-06,-0.03637375215340424,-0.046551672122960325
2023-02-07,0.021213147087770303,-0.046551672122960325
2023-02-08,-0.006020220683868065,-0.046551672122960325
2023-02-09,0.015403361229931667,-0.046551672122960325
2023-02-10,0.0195760221196503,-0.046551672122960325
2023-02-13,-0.025918663163604985,-0.057263431604169156
2023-02-14,-0.009129183942541102,-0.057263431604169156
2023-02-15,0.04224868703619635,-0.057263431604169156
2023-02-16,0.029591417050463312,-0.057263431604169156
2023-02-17,-0.046551672122960325,-0.057263431604169156
2023-02-22,-0.04039896980570926,-0.057263431604169156
2023-02-23,0.07839351393958444,-0.057263431604169156
2023-02-24,-0.004934332102547084,-0.057263431604169156
2023-02-27,0.009144245723602297,-0.057263431604169156
2023-02-28,0.011779728475962535,-0.057263431604169156
2023-03-01,-0.0017557870055544512,-0.057263431604169156
2023-03-02,0.047163708575365816,-0.057263431604169156
2023-03-03,-0.003249445500994267,-0.057263431604169156
2023-03-06,-0.0037812144883315503,-0.057263431604169156
2023-03-07,-0.010763100213899451,-0.0668894848386933
2023-03-08,-0.03341326618866894,-0.0668894848386933
2023-03-09,-0.0037127249752648486,-0.0668894848386933
2023-03-10,0.01355843776320155,-0.0668894848386933
2023-03-13,-0.013669831894136236,-0.0668894848386933
2023-03-14,-0.02686520062701185,-0.0668894848386933
2023-03-15,-0.057263431604169156,-0.0668894848386933
2023-03-16,-0.018080326589352196,-0.0668894848386933
2023-03-21,-0.030929365269956054,-0.0668894848386933
2023-03-22,0.014620842729371116,-0.0668894848386933
2023-03-23,-0.005299150872510217,-0.0668894848386933
2023-03-24,0.02526649736240395,-0.0668894848386933
2023-03-27,0.02927367851719677,-0.0668894848386933
2023-03-28,-0.025923255828612646,-0.0668894848386933
2023-03-29,-0.005289209324698682,-0.0668894848386933
2023-03-30,-0.00265977011480995,-0.0668894848386933
2023-03-31,0.059948694611015624,-0.0668894848386933
2023-04-03,0.023612915205812334,-0.0668894848386933
2023-04-04,0.024607973164833135,-0.0668894848386933
2023-04-05,0.0290136121657856,-0.0668894848386933
2023-04-06,-0.0668894848386933,-0.06323712857042298
2023-04-12,0.03380113053792102,-0.06323712857042298
2023-04-13,-0.01759378181924579,-0.06323712857042298
2023-04-14,-0.03402522422896488,-0.06323712857042298
2023-04-17,0.019161342362367082,-0.06323712857042298
2023-04-18,-0.007726217182740767,-0.06323712857042298
2023-04-19,0.011059353884395051,-0.06323712857042298
2023-04-20,0.009769170066291135,-0.06323712857042298
2023-04-21,-0.030856638641445545,-0.06323712857042298
2023-04-24,0.025459710689383252,-0.06323712857042298
2023-04-25,-0.04504455921114591,-0.06323712857042298
2023-04-26,-0.01300571245398375,-0.06323712857042298
2023-04-27,-0.004759481146849101,-0.07528527681388682
2023-04-28,0.0179284516059649,-0.07528527681388682
2023-05-03,-0.02648239407824325,-0.07528527681388682
2023-05-04,-0.034668370603208855,-0.07528527681388682
2023-05-05,0.05282354909361617,-0.07528527681388682
2023-05-10,0.01832614663217945,-0.07528527681388682
2023-05-11,0.008413889398136592,-0.07528527681388682
2023-05-12,-0.06323712857042298,-0.07528527681388682
2023-05-15,0.050771057453160136,-0.07528527681388682
2023-05-16,-0.03101622795496328,-0.07528527681388682
2023-05-17,-0.0016526838953209836,-0.07528527681388682
2023-05-18,0.010283849108618766,-0.07528527681388682
2023-05-19,0.033263740812410014,-0.07528527681388682
2023-05-22,0.003908807761280384,-0.07528527681388682
2023-05-23,-0.023650701121367152,-0.07528527681388682
2023-05-24,-0.02297426848257762,-0.07528527681388682
2023-05-25,-0.026735474811474997,-0.07528527681388682
2023-05-26,0.029529640479133052,-0.07528527681388682
2023-05-31,0.013319195950070117,-0.07528527681388682
2023-06-01,0.004485783772831697,-0.07528527681388682
2023-06-02,-0.07528527681388682,-0.047265577045154605
2023-06-05,0.020754627066995397,-0.047265577045154605
2023-06-06,-0.003563280755691568,-0.047265577045154605
2023-06-07,0.018214439868325098,-0.047265577045154605
2023-06-08,-0.019243900135371635,-0.047265577045154605
2023-06-09,-0.016688013248864018,-0.047265577045154605
2023-06-12,-0.047265577045154605,-0.03673278512452848
2023-06-13,0.05159767003101653,-0.03673278512452848
2023-06-14,0.015394108061081732,-0.03673278512452848
2023-06-15,0.004369599619399434,-0.03673278512452848
2023-06-16,0.030664717771396784,-0.03673278512452848
2023-06-21,-0.007177055281436334,-0.03673278512452848
2023-06-22,0.0039378359262225516,-0.03673278512452848
2023-06-23,0.020544660366306634,-0.03673278512452848
2023-06-26,0.011287183619776998,-0.2069362553874704
2023-06-27,0.005286057645472034,-0.2069362553874704
2023-06-30,0.0034399872632874516,-0.2069362553874704
2023-07-03,0.02662245413023122,-0.2069362553874704
