date,system_return,system_es_forward_60d_5pct,forward_60d_tail_threshold_5pct,forward_60d_tail_obs_count
2021-07-23,0.04596740628538521,-0.0592219048164233,-0.05440755281433354,3.0
2021-07-26,0.002606213202979367,-0.0592219048164233,-0.05440755281433354,3.0
2021-07-27,-0.009844910194340683,-0.0592219048164233,-0.05440755281433354,3.0
2021-07-28,-0.01787462216522678,-0.0592219048164233,-0.05440755281433354,3.0
2021-07-29,-0.013038270542623983,-0.0592219048164233,-0.05440755281433354,3.0
2021-08-03,0.012102100131744785,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-04,0.0027903523278467648,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-05,0.040672125962629264,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-06,0.014960669622477414,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-09,-0.026683433925809668,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-10,0.019397113017162616,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-11,0.03737768927700049,-0.060368807106168966,-0.05657451741541106,3.0
2021-08-12,-0.05284272308671017,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-13,-0.05645594980490603,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-16,-0.0114957206777271,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-17,0.004633155612601683,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-18,0.0125241638195696,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-19,-0.048133032281532546,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-20,0.024049716331952253,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-23,0.07229027024778102,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-24,0.04559624933576903,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-25,0.018516961557278416,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-26,-0.0464944030388448,-0.3075964887092358,-0.058880769747963434,3.0
2021-08-27,0.017978490834781802,-0.3075964887092358,-0.058880769747963434,3.0
2021-09-01,-0.0116162651632169,-0.3075964887092358,-0.058880769747963434,3.0
2021-09-02,0.0097634756703791,-0.3075964887092358,-0.058880769747963434,3.0
2021-09-03,0.027319701596631277,-0.3181920532822125,-0.060020946971903744,3.0
2021-09-08,-0.01962563045043947,-0.3181920532822125,-0.060020946971903744,3.0
2021-09-09,0.008159551959068902,-0.3181920532822125,-0.060020946971903744,3.0
2021-09-10,0.10787036296389853,-0.3181920532822125,-0.060020946971903744,3.0
2021-09-13,0.008548669850370618,-0.3181920532822125,-0.060020946971903744,3.0
2021-09-14,-0.016279526578614405,-0.3181920532822125,-0.060020946971903744,3.0
2021-09-15,-0.0007498638005863698,-0.3200284780836858,-0.06265792634957826,3.0
2021-09-16,0.016060499647478233,-0.3200284780836858,-0.06265792634957826,3.0
2021-09-17,-0.008572463812320916,-0.3200284780836858,-0.06265792634957826,3.0
2021-09-20,-0.06238246262935727,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-21,-0.02557389527033525,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-22,0.0026732012544888003,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-23,0.003519508406410316,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-24,0.03227023369152439,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-27,0.048719646758343116,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-28,0.008494264395923564,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-29,-0.013959011988063366,-0.3200284780836858,-0.06029641069212474,3.0
2021-09-30,0.003976020980484817,-0.3200284780836858,-0.06029641069212474,3.0
2021-10-01,0.04629273587876063,-0.3200284780836858,-0.06029641069212474,3.0
2021-10-04,0.0330876204627945,-0.3200284780836858,-0.06029641069212474,3.0
2021-10-05,0.00951927685689682,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-06,-0.013617803675910716,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-07,-0.0018933453806392498,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-08,0.014636052859531368,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-11,-0.05429974244640868,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-12,0.015292856529818351,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-13,0.0427209483063296,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-14,0.025048501917868952,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-15,-0.05882730201500661,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-18,-0.008300644945483564,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-19,-0.0014792825452174506,-0.3345158576717387,-0.06908131770174201,3.0
2021-10-20,-0.005364971550933301,-0.3345158576717387,-0.0862740750801017,3.0
2021-10-21,-0.0032655070738957168,-0.3345158576717387,-0.0862740750801017,3.0
2021-10-26,-0.019312490268047967,-0.3345158576717387,-0.0862740750801017,3.0
2021-10-29,0.020639691867032784,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-01,0.020648319335393645,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-02,0.020288954092106796,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-03,0.00014511983031118263,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-04,0.011058077052707333,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-05,-0.05989665667414303,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-08,-0.02558700319206265,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-09,0.0017509691649756829,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-10,-0.049210011752954,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-11,0.010350373961216965,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-12,0.07740101678426914,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-15,-0.042339878988408686,-0.3345158576717387,-0.0862740750801017,3.0
2021-11-16,-0.8005103468242071,-0.09634220085680932,-0.06879661900105931,3.0
2021-11-17,0.7761407836017704,-0.09634220085680932,-0.06879661900105931,3.0
2021-11-18,0.04548394040847655,-0.09634220085680932,-0.06879661900105931,3.0
2021-11-19,-0.002370112270468667,-0.09634220085680932,-0.06879661900105931,3.0
2021-11-22,0.02415755365678475,-0.09634220085680932,-0.06879661900105931,3.0
2021-11-23,-0.036079675829454615,-0.09634220085680932,-0.06879661900105931,3.0
2021-11-24,-0.03288661045991873,-0.09634220085680932,-0.08405250383814955,3.0
2021-11-30,-0.05695268551116359,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-01,-0.05869514741464695,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-02,0.00016262191147368293,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-03,-0.02040793880478198,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-06,0.03238359381625603,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-07,0.0306347838711664,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-08,0.011024971222617752,-0.09634220085680932,-0.08405250383814955,3.0
2021-12-09,-0.09168335039307306,-0.09376460511847921,-0.0686946783409925,3.0
2021-12-10,0.025464476754585016,-0.09376460511847921,-0.0686946783409925,3.0
2021-12-13,-0.0027807615045607847,-0.09376460511847921,-0.0686946783409925,3.0
2021-12-14,-0.0541861667595945,-0.09376460511847921,-0.0686946783409925,3.0
2021-12-17,0.05742698928849693,-0.09376460511847921,-0.0686946783409925,3.0
2021-12-22,-0.015277927962480016,-0.09376460511847921,-0.0686946783409925,3.0
2021-12-23,-0.06789173703377722,-0.09376460511847921,-0.06869299102768489,3.0
2021-12-30,0.017490905269808867,-0.09376460511847921,-0.06869299102768489,3.0
2021-12-31,0.08280394059307794,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-03,0.0263778528972633,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-04,-0.015637386354258452,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-05,0.030503268562650534,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-06,0.08219862652332106,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-07,-0.052308867729419097,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-10,0.029593574698631497,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-11,-0.055182511113630046,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-12,0.0025126171514798647,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-13,0.04618315366973136,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-19,0.07935734419092508,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-20,0.05808770366805993,-0.09376460511847921,-0.06869299102768489,3.0
2022-01-21,-0.11135387579793592,-0.07927663349066927,-0.06434674277023217,3.0
2022-01-24,-0.05724246531057175,-0.07927663349066927,-0.06434674277023217,3.0
2022-01-25,0.11256956159733132,-0.07927663349066927,-0.06434674277023217,3.0
2022-01-26,-0.0218768416076341,-0.07927663349066927,-0.06434674277023217,3.0
2022-01-27,-0.0575751041239432,-0.07927663349066927,-0.06434674277023217,3.0
2022-01-28,0.10235432401056145,-0.07927663349066927,-0.06434674277023217,3.0
2022-01-31,-0.019912118868235015,-0.07927663349066927,-0.06434674277023217,3.0
2022-02-01,-0.05249720904585307,-0.07959452635792748,-0.0679376448445948,3.0
2022-02-02,0.06609979237733142,-0.07959452635792748,-0.0679376448445948,3.0
2022-02-03,-0.021614939604062133,-0.07959452635792748,-0.0679376448445948,3.0
2022-02-04,0.026254513612991384,-0.07959452635792748,-0.0679376448445948,3.0
2022-02-07,-0.08598937637941899,-0.07356138786962317,-0.06434674277023217,3.0
2022-02-10,-0.030774769642502062,-0.07356138786962317,-0.06434674277023217,3.0
2022-02-11,0.11151352194524404,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-14,-0.005466253380570835,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-15,-0.06412374168940978,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-16,-0.01087954049383088,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-17,0.036610407746987726,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-18,-0.0038490569114803335,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-23,0.04695422788907325,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-24,0.036038247245018765,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-25,-0.002279212165125367,-0.0913760963026306,-0.0679376448445948,3.0
2022-02-28,-0.06788996091450607,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-01,0.020835906657236364,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-02,0.08066440653745491,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-03,0.0031664432996472993,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-04,0.012357376858783886,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-07,0.040061559327478104,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-08,0.0436287666040267,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-09,-0.059144762537090216,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-10,-0.052077775018159404,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-11,0.05004080029301567,-0.0913760963026306,-0.0643944267003209,3.0
2022-03-14,-0.08395056317808273,-0.08477932777818438,-0.054829085006720665,3.0
2022-03-15,-0.011377326835616203,-0.08477932777818438,-0.054829085006720665,3.0
2022-03-16,0.0271829003459069,-0.08477932777818438,-0.054829085006720665,3.0
2022-03-17,0.02462018430008495,-0.08477932777818438,-0.054829085006720665,3.0
2022-03-18,0.016716180878831467,-0.08477932777818438,-0.054829085006720665,3.0
2022-03-21,0.020671875583556282,-0.08477932777818438,-0.054829085006720665,3.0
2022-03-22,0.02478695894939532,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-11,-0.03489714366650963,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-12,0.03674266694341795,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-13,0.019637798066676534,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-14,-0.008237774884763233,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-20,-0.03387042971026457,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-21,-0.005495686112508116,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-22,0.005200166987276514,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-25,-0.021936388476685834,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-26,0.01808018480793245,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-27,-0.006483850017136032,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-28,-0.005834256020539834,-0.08477932777818438,-0.054829085006720665,3.0
2022-04-29,0.0468161002289921,-0.08477932777818438,-0.054829085006720665,3.0
2022-05-04,0.025288494059341818,-0.08477932777818438,-0.054829085006720665,3.0
2022-05-05,-0.022563285497880652,-0.08477932777818438,-0.054829085006720665,3.0
2022-05-06,0.0024031081775001497,-0.08477932777818438,-0.054829085006720665,3.0
2022-05-09,-0.06416025760474407,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-12,-0.027932286034366566,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-17,0.006820725289987034,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-18,0.06255567446785633,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-19,0.0427836241116552,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-24,0.030517563759940382,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-25,0.042552643198983976,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-26,0.014623913421319051,-0.08150523212975512,-0.050012847118971464,3.0
2022-05-27,0.08082685855912349,-0.08150523212975512,-0.050012847118971464,3.0
2022-06-01,-0.03994637413332874,-0.08150523212975512,-0.050012847118971464,3.0
2022-06-06,0.023683955437646734,-0.08150523212975512,-0.050012847118971464,3.0
2022-06-07,0.028896074020357047,-0.08150523212975512,-0.050012847118971464,3.0
2022-06-08,0.003359204090546467,-0.08150523212975512,-0.050012847118971464,3.0
2022-06-09,-0.06884363951628072,-0.07515242197029266,-0.037065556115771274,3.0
2022-06-10,0.06416456478024217,-0.07515242197029266,-0.037065556115771274,3.0
2022-06-13,0.049740837851990606,-0.07515242197029266,-0.037065556115771274,3.0
2022-06-14,-0.022934762853285273,-0.07515242197029266,-0.037065556115771274,3.0
2022-06-15,0.0144444696260317,-0.07802587224726754,-0.050012847118971464,3.0
2022-06-16,-0.023331744031199215,-0.07802587224726754,-0.050012847118971464,3.0
2022-06-17,-0.12133408621352837,-0.0592167721695833,-0.050012847118971464,3.0
2022-06-22,-0.05433797065945628,-0.05769918496239566,-0.04925850958435248,3.0
2022-06-23,0.013093215344799,-0.05769918496239566,-0.04925850958435248,3.0
2022-06-24,-0.004872364049290286,-0.05769918496239566,-0.04925850958435248,3.0
2022-06-27,-0.015648601066872703,-0.05769918496239566,-0.04925850958435248,3.0
2022-06-28,0.038875796846070294,-0.05769918496239566,-0.04925850958435248,3.0
2022-06-29,0.03547069927043943,-0.05769918496239566,-0.04925850958435248,3.0
2022-06-30,-0.0262731971999193,-0.05769918496239566,-0.04925850958435248,3.0
2022-07-01,-0.021131974524668515,-0.05769918496239566,-0.04925850958435248,3.0
2022-07-06,-0.036396100698817484,-0.05769918496239566,-0.04925850958435248,3.0
2022-07-07,0.0327138787956827,-0.06115037699640774,-0.05021622657943955,3.0
2022-07-08,0.01396739915002255,-0.06115037699640774,-0.05021622657943955,3.0
2022-07-11,0.026974123013594403,-0.06115037699640774,-0.05021622657943955,3.0
2022-07-12,-0.04978520903789332,-0.06115037699640774,-0.04968952712589872,3.0
2022-07-13,-0.004021665215524117,-0.06115037699640774,-0.04968952712589872,3.0
2022-07-14,-0.018420595431658447,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-15,0.03104988628277648,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-18,0.09549831429363997,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-19,0.02010117495771302,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-20,0.003487781089047033,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-21,-0.024381696327829102,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-22,-0.010498116113723798,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-25,-0.03156991023198532,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-26,0.02912878550369212,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-27,0.003641155444122815,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-28,-0.015602011734158977,-0.06235895336783456,-0.05849222113237355,3.0
2022-07-29,0.014309244497187347,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-01,-0.014481370782885063,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-02,0.02084630443550105,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-03,-0.027245310052184484,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-04,-0.01834025954074438,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-05,0.014183937599669467,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-08,0.02833121339576028,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-09,-0.03479462365227453,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-10,-0.006179253416033184,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-11,-0.01417128413886582,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-12,0.002637622168939917,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-15,0.001043564115267716,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-16,0.0006765658978593828,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-17,0.01780152873957885,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-18,0.02625617350346185,-0.06235895336783456,-0.05849222113237355,3.0
2022-08-19,-0.028418878683308616,-0.06426204557895669,-0.06023341033208802,3.0
2022-08-22,0.015043735443058348,-0.06426204557895669,-0.060453408169160255,3.0
