date,tci_total,tci_short,tci_long,short_minus_long,short_share,long_share,tci_total_lag1,tci_total_roll5_mean,tci_total_roll5_std,tci_short_lag1,tci_short_roll5_mean,tci_short_roll5_std,tci_long_lag1,tci_long_roll5_mean,tci_long_roll5_std,system_es_forward_60d_5pct
2023-01-09,24.45756334591699,41.12369904707362,5.251506791719612e-06,41.12369379556683,1.6814307486579163,2.1471913278704897e-07,24.537910385457938,24.56034760865648,0.0600149369000016,41.22899183574802,41.26088622351662,0.0883029144567686,5.00829434796588e-06,5.184973369719595e-06,1.843403851435847e-07,-0.12392140974757852
2023-01-10,24.516510070514595,41.18675100319525,5.3293822549369145e-06,41.18674567381299,1.6799597856600943,2.173793186554081e-07,24.45756334591699,24.54014725062821,0.0540789588969422,41.12369904707362,41.24873990176125,0.0933442359618735,5.251506791719612e-06,5.221600032730099e-06,1.9107782206306478e-07,-0.12392140974757852
2023-01-11,24.51220118176735,41.16221847511768,4.671206928468032e-06,41.16221380391075,1.6792542689203669,1.905666037019379e-07,24.516510070514595,24.518502089553063,0.0363765052112513,41.18675100319525,41.21756866951523,0.0909792890564609,5.3293822549369145e-06,5.1532920864795966e-06,2.893221839467055e-07,-0.12392140974757852
2023-01-18,24.61089223114157,41.42453495072021,4.396242588241824e-06,41.42453055447762,1.6831789177599736,1.7862995566975046e-07,24.51220118176735,24.527015442959687,0.049613373875294,41.16221847511768,41.22523906237096,0.1053529631634242,4.671206928468032e-06,4.931326582266453e-06,3.52381842524867e-07,-0.12392140974757852
2023-01-19,24.51279544820072,41.342143722708926,4.453029466955801e-06,41.34213926967946,1.6865536127885206,1.816614296955944e-07,24.61089223114157,24.521992455508244,0.0495273475984066,41.42453495072021,41.247869439763136,0.1154020629215365,4.396242588241824e-06,4.820273606064437e-06,3.954858001614414e-07,-0.12392140974757852
2023-01-20,24.512909140042627,41.33279885830428,4.409655140935397e-06,41.33279444864914,1.6861645683166109,1.7989113881763156e-07,24.51279544820072,24.53306161433337,0.038944976241649,41.342143722708926,41.28968940200927,0.0996376978201279,4.453029466955801e-06,4.651903275907594e-06,3.52972439081263e-07,-0.12392140974757852
2023-01-23,24.5671350957808,41.49918206319206,2.746583574687325e-06,41.49917931660848,1.6892153644044232,1.1179909924291613e-07,24.512909140042627,24.543186619386614,0.0398949264213762,41.33279885830428,41.35217561400863,0.1126113509584229,4.409655140935397e-06,4.135343539857676e-06,7.014332906334174e-07,-0.12392140974757852
2023-01-24,24.597055555810496,41.623353266015904,3.4159233733374424e-06,41.62334985009253,1.692208775622468,1.38875296093337e-07,24.5671350957808,24.56015749419524,0.0411332901163198,41.49918206319206,41.44440257218828,0.108010302361055,2.746583574687325e-06,3.884286828831558e-06,6.892476695687414e-07,-0.12392140974757852
2023-01-25,24.64762380051887,41.6567825602832,2.7321701759105386e-06,41.656779828113024,1.6900932478288744,1.1084923228392598e-07,24.597055555810496,24.567503808070704,0.0515096832645436,41.623353266015904,41.49085209410087,0.1358336288343252,3.4159233733374424e-06,3.5514723463653004e-06,7.598366184485072e-07,-0.12392140974757852
2023-01-26,24.811044851880308,41.80896487020804,2.5538928489823017e-06,41.80896231631519,1.6850948889820552,1.0293370812187925e-07,24.64762380051887,24.627153688806622,0.1017791052930125,41.6567825602832,41.5842163236007,0.1598443214265833,2.7321701759105386e-06,3.171645022770601e-06,6.852406973962417e-07,-0.12392140974757852
2023-01-27,24.984058329882743,42.00200762730651,3.0734245668656864e-06,42.002004553881946,1.6811523201204293,1.2301542552795148e-07,24.811044851880308,24.721383526774645,0.156030590240004,41.80896487020804,41.718058077401146,0.172928766696527,2.5538928489823017e-06,2.9043989079566585e-06,3.058266969063365e-07,-0.12392140974757852
2023-01-30,24.64491621471557,41.52950934168458,2.767528190804463e-06,41.52950657415639,1.685114649198408,1.1229610872655197e-07,24.984058329882743,24.7369397505616,0.1432287794475319,42.00200762730651,41.72412353309964,0.1655184334967065,3.0734245668656864e-06,2.9085878311800864e-06,3.037729484707971e-07,-0.12392140974757852
2023-01-31,24.52574866586353,41.331566875070536,2.440946920108399e-06,41.331564434123614,1.6852316085501762,9.952588821501957e-08,24.64491621471557,24.722678372572204,0.1591160382325733,41.52950934168458,41.66576625491057,0.2297389747442378,2.767528190804463e-06,2.713592540534278e-06,2.1567237821006626e-07,-0.12392140974757852
2023-02-01,24.51291846010477,41.21298705494641,2.873175215347623e-06,41.2129841817712,1.681276226738212,1.1721065445649684e-07,24.52574866586353,24.695737304489384,0.1796254405473615,41.331566875070536,41.57700715384321,0.2930656546312585,2.440946920108399e-06,2.7417935484216946e-06,2.252633529667621e-07,-0.12392140974757852
2023-02-02,24.366900174580184,41.12786496621778,2.6611156188996883e-06,41.12786230510216,1.6878579003300065,1.092102647375637e-07,24.51291846010477,24.60690836902936,0.2081881952013475,41.21298705494641,41.44078717304516,0.3113140845843208,2.873175215347623e-06,2.763238102405172e-06,2.110074889351725e-07,-0.12591264206966313
