date,system_return,system_dsv_forward_20d,rolling_threshold_80,high_dsv20_state_80,rolling_threshold_85,high_dsv20_state_85,rolling_threshold_90,high_dsv20_state_90
2021-05-28,0.0027921518045329837,0.0006628559361314114,0.007311651165701762,0.0,0.007925595177952254,0.0,0.008024212336035858,0.0
2021-06-02,0.024361678653195603,0.0010268671345779541,0.007166346112141267,0.0,0.007925595177952254,0.0,0.008024212336035858,0.0
2021-06-03,0.014713247293362833,0.0010270126760598055,0.006785337617158644,0.0,0.007925595177952254,0.0,0.008024212336035858,0.0
2021-06-04,0.05605349029572307,0.0010270126760598055,0.006404329122176049,0.0,0.007925595177952254,0.0,0.008024212336035858,0.0
2021-06-07,-0.015377249442905099,0.001015189686038339,0.006023320627193426,0.0,0.007925595177952254,0.0,0.008024212336035858,0.0
2021-06-08,0.005446064621933183,0.001015189686038339,0.005642312132210803,0.0,0.007925366128987787,0.0,0.008024212336035858,0.0
2021-06-09,-0.021748026377209784,0.0009918698880367568,0.00526130363722818,0.0,0.00792502255554109,0.0,0.008024212336035858,0.0
2021-06-10,-0.01716219656583833,0.0010341633523449456,0.004858186876301972,0.0,0.00792467898209439,0.0,0.008024212336035858,0.0
2021-06-11,0.018442627109978182,0.0010341633523449456,0.004455070115375735,0.0,0.00792433540864769,0.0,0.008024212336035858,0.0
2021-06-14,-0.01887315424216975,0.0010163535547925092,0.004051953354449498,0.0,0.00792399183520099,0.0,0.008024212336035858,0.0
2021-06-15,-0.009495633710862317,0.0010118452018139659,0.0036488365935232613,0.0,0.00792364826175429,0.0,0.008024212336035858,0.0
2021-06-16,-0.0021602415323558164,0.00101161186964006,0.0032457198325970245,0.0,0.00792330468830759,0.0,0.008024212336035858,0.0
2021-06-17,0.018915649291657535,0.00101161186964006,0.002853229813764486,0.0,0.007920876959333375,0.0,0.008022643457063,0.0
2021-06-18,0.038399801059450914,0.0010164579824767917,0.0024607397949319198,0.0,0.007918449230359162,0.0,0.00802107457809014,0.0
2021-06-21,-0.05585088401410718,0.00087646702609641,0.002068249776099354,0.0,0.007916021501384946,0.0,0.008019505699117281,0.0
2021-06-22,0.00247055355065545,0.0008849668510335428,0.0016757597572667877,0.0,0.007913593772410733,0.0,0.008017936820144421,0.0
2021-06-28,0.048155857380343926,0.0008849668510335428,0.0012832697384342214,0.0,0.007911166043436519,0.0,0.00801636794117156,0.0
2021-06-29,0.015943465471544183,0.0008849668510335428,0.0012334484612163692,0.0,0.007908738314462304,0.0,0.008014799062198702,0.0
2021-06-30,-0.08038758212095502,0.0005618586830708784,0.0011836271839985133,0.0,0.007906407406052706,0.0,0.008013230183225842,0.0
2021-07-01,-0.047123529382065266,0.00045082733199976004,0.0011338059067806574,0.0,0.007904270138772342,0.0,0.008011661304252984,0.0
2021-07-02,0.09668902597934825,0.0004864276143034126,0.0010839846295628015,0.0,0.007902132871491977,0.0,0.008010092425280125,0.0
2021-07-07,-0.08532422849889036,0.00012241641585686986,0.0010341633523449456,0.0,0.007899995604211613,0.0,0.008008523546307265,0.0
2021-07-08,-0.001706115364511834,0.00012227087437501868,0.0010341633523449456,0.0,0.00789785833693125,0.0,0.008008523546307265,0.0
2021-07-09,0.050277035164849604,0.0002618885435359553,0.0010341633523449456,0.0,0.007895721069650884,0.0,0.008008523546307265,0.0
2021-07-12,0.0025076977035673326,0.00042125225695465867,0.0010341633523449456,0.0,0.00789358380237052,0.0,0.008008523546307265,0.0
2021-07-13,0.01121152240229025,0.0004278598366496748,0.0010341633523449456,0.0,0.00782021885316348,0.0,0.008008523546307265,0.0
2021-07-14,-0.002565285807110734,0.0004275308020860666,0.0010341633523449456,0.0,0.007711240062993115,0.0,0.008008523546307265,0.0
2021-07-15,-0.03376996116563141,0.000370510288229654,0.0010327332170879176,0.0,0.007602261272822742,0.0,0.008008523546307265,0.0
2021-07-20,0.005320533763086366,0.00048634972806040663,0.0010313030818308896,0.0,0.0074932824826523785,0.0,0.008008523546307265,0.0
2021-07-21,0.007759793422474903,0.00048634972806040663,0.0010298729465738616,0.0,0.007384303692482005,0.0,0.008008523546307265,0.0
2021-07-22,0.028374969928797202,0.00048634972806040663,0.0010284428113168334,0.0,0.0072753249023116305,0.0,0.008008523546307265,0.0
2021-07-23,0.04596740628538521,0.00048634972806040663,0.0010270126760598055,0.0,0.007166346112141267,0.0,0.008008523546307265,0.0
2021-07-26,0.002606213202979367,0.00048634972806040663,0.0010270126760598055,0.0,0.006880589740904293,0.0,0.008000230709471765,0.0
2021-07-27,-0.009844910194340683,0.0005895900909206021,0.0010270126760598055,0.0,0.006594833369667347,0.0,0.007991937872636263,0.0
2021-07-28,-0.01787462216522678,0.0005736149850431211,0.0010270126760598055,0.0,0.0063090769984303725,0.0,0.007983645035800763,0.0
2021-07-29,-0.013038270542623983,0.0005718620409230967,0.0010270126760598055,0.0,0.006023320627193398,0.0,0.00797535219896526,0.0
2021-08-03,0.012102100131744785,0.0005718620409230967,0.0010270126760598055,0.0,0.005737564255956452,0.0,0.007967059362129759,0.0
2021-08-04,0.0027903523278467648,0.0005718620409230967,0.0010269835677634352,0.0,0.005451807884719478,0.0,0.007958766525294259,0.0
2021-08-05,0.040672125962629264,0.0005911203094519575,0.001026954459467065,0.0,0.005160524446996628,0.0,0.007950473688458757,0.0
2021-08-06,0.014960669622477414,0.0005911203094519575,0.0010269253511706947,0.0,0.004858186876301943,0.0,0.007942180851623256,0.0
2021-08-09,-0.026683433925809668,0.000555520027148305,0.0010268962428743244,0.0,0.004555849305607259,0.0,0.007933888014787756,0.0
2021-08-10,0.019397113017162616,0.000555520027148305,0.0010268671345779541,0.0,0.004253511734912603,0.0,0.007925595177952254,0.0
2021-08-11,0.03737768927700049,0.0005687711764294958,0.0010247853041577219,0.0,0.003951174164217917,0.0,0.007925595177952254,0.0
2021-08-12,-0.05284272308671017,0.0004291816220545307,0.0010227034737374891,0.0,0.0036488365935232613,0.0,0.007925595177952254,0.0
2021-08-13,-0.05645594980490603,0.00026981790863582716,0.0010206216433172567,0.0,0.0033464990228285764,0.0,0.007925595177952254,0.0
2021-08-16,-0.0114957206777271,0.00026688468573148863,0.0010185398128970242,0.0,0.0030494748231807275,0.0,0.007925595177952254,0.0
2021-08-17,0.004633155612601683,0.0004614632679166464,0.0010164579824767917,0.0,0.0027551073090563236,0.0,0.007925595177952254,0.0
2021-08-18,0.0125241638195696,0.0004941644738815502,0.0010164370969399353,0.0,0.002460739794931892,0.0,0.007925595177952254,0.0
2021-08-19,-0.048133032281532546,0.0003783250340507975,0.0010164162114030787,0.0,0.002166372280807488,0.0,0.007925595177952254,0.0
2021-08-20,0.024049716331952253,0.0003783250340507975,0.0010163953258662223,0.0,0.001872004766683057,0.0,0.007925595177952254,0.0
2021-08-23,0.07229027024778102,0.0003783250340507975,0.0010163744403293656,0.0,0.001577637252558625,0.0,0.007925595177952254,0.0
2021-08-24,0.04559624933576903,0.0003783250340507975,0.0010163535547925092,0.0,0.0012832697384342214,0.0,0.007925595177952254,0.0
2021-08-25,0.018516961557278416,0.0003783250340507975,0.0010161207810416753,0.0,0.0012459037805208286,0.0,0.007925366128987787,0.0
2021-08-26,-0.0464944030388448,0.0002799812591380153,0.0010158880072908413,0.0,0.0012085378226074394,0.0,0.007925137080023322,0.0
2021-08-27,0.017978490834781802,0.00027998125913801536,0.001015655233540007,0.0,0.0011711718646940465,0.0,0.007924908031058855,0.0
2021-09-01,-0.0116162651632169,0.00027323437832090696,0.001015422459789173,0.0,0.0011338059067806537,0.0,0.00792467898209439,0.0
2021-09-02,0.0097634756703791,0.00027323437832090696,0.001015189686038339,0.0,0.0010964399488672645,0.0,0.007924449933129922,0.0
2021-09-03,0.027319701596631277,0.00027323437832090696,0.001015189686038339,0.0,0.0010590739909538717,0.0,0.007924220884165455,0.0
2021-09-08,-0.01962563045043947,0.0002632483386398285,0.001015189686038339,0.0,0.0010341633523449456,0.0,0.00792399183520099,0.0
2021-09-09,0.008159551959068902,0.0002634275764763479,0.001015189686038339,0.0,0.0010341633523449456,0.0,0.007923762786236523,0.0
2021-09-10,0.10787036296389853,0.0002634275764763479,0.001015189686038339,0.0,0.0010341633523449456,0.0,0.007923533737272058,0.0
2021-09-13,0.008548669850370618,0.0004108506779636637,0.001015189686038339,0.0,0.0010341633523449456,0.0,0.00792330468830759,0.0
2021-09-14,-0.016279526578614405,0.0003975995286824731,0.0010145207891934646,0.0,0.0010341633523449456,0.0,0.007921686202324781,0.0
2021-09-15,-0.0007498638005863698,0.00039757141389650165,0.0010138518923485898,0.0,0.0010341633523449456,0.0,0.007920067716341971,0.0
2021-09-16,0.016060499647478233,0.00039757141389650165,0.0010131829955037151,0.0,0.0010341633523449456,0.0,0.007918449230359162,0.0
2021-09-17,-0.008572463812320916,0.0005669296302240641,0.0010125140986588406,0.0,0.0010334482847164316,0.0,0.007916830744376352,0.0
2021-09-20,-0.06238246262935727,0.0003757960833644554,0.0010118452018139659,0.0,0.0010323756832736606,0.0,0.007915212258393542,0.0
2021-09-21,-0.02557389527033525,0.00034320429124198084,0.0010117985353791847,0.0,0.0010313030818308894,0.0,0.007913593772410733,0.0
2021-09-22,0.0026732012544888003,0.000344643437229097,0.0010117518689444036,0.0,0.0010302304803881184,0.0,0.007911975286427923,0.0
2021-09-23,0.003519508406410316,0.00034517661405158014,0.0010117052025096222,0.0,0.0010291578789453474,0.0,0.007910356800445113,0.0
2021-09-24,0.03227023369152439,0.0003638252280692525,0.0010116585360748411,0.0,0.0010280852775025765,0.0,0.007908738314462304,0.0
2021-09-27,0.048719646758343116,0.00036382522806925247,0.00101161186964006,0.0,0.0010270126760598055,0.0,0.007907119828479494,0.0
2021-09-28,0.008494264395923564,0.00036382522806925247,0.00101161186964006,0.0,0.0010270126760598055,0.0,0.007905694983625918,0.0
2021-09-29,-0.013959011988063366,0.00035408252728510764,0.00101161186964006,0.0,0.0010270126760598055,0.0,0.007904270138772342,0.0
2021-09-30,0.003976020980484817,0.0003540825272851077,0.00101161186964006,0.0,0.0010270126760598055,0.0,0.007902845293918766,0.0
2021-10-01,0.04629273587876063,0.0003540825272851077,0.00101161186964006,0.0,0.0010270126760598055,0.0,0.007901420449065189,0.0
2021-10-04,0.0330876204627945,0.0005334630013221159,0.00101161186964006,0.0,0.0010270126760598055,0.0,0.007899995604211613,0.0
2021-10-05,0.00951927685689682,0.000566197737939647,0.0010076634733193995,0.0,0.0010270126760598055,0.0,0.007898570759358037,0.0
2021-10-06,-0.013617803675910716,0.0005569255090918647,0.0010037150769987386,0.0,0.0010270053989857128,0.0,0.007897145914504461,0.0
2021-10-07,-0.0018933453806392498,0.0006778275340916388,0.0009997666806780782,0.0,0.0010269835677634352,0.0,0.007895721069650885,0.0
2021-10-08,0.014636052859531368,0.0006778275340916388,0.0009958182843574177,0.0,0.0010269617365411576,0.0,0.007894296224797308,0.0
2021-10-11,-0.05429974244640868,0.0005304044326043231,0.0009918698880367568,0.0,0.00102693990531888,0.0,0.007892871379943732,0.0
2021-10-12,0.015292856529818351,0.0006200377002419776,0.0009704892806361152,0.0,0.001026918074096602,0.0,0.00782021885316349,0.0
2021-10-13,0.0427209483063296,0.03266087846887259,0.0009491086732354706,1.0,0.0010268962428743244,1.0,0.007747566326383248,1.0
2021-10-14,0.025048501917868952,0.03266087846887259,0.0009997666806780782,1.0,0.0010270126760598055,1.0,0.007902845293918766,1.0
2021-10-15,-0.05882730201500661,0.032487845895754354,0.00101161186964006,1.0,0.0010270126760598055,1.0,0.007916830744376352,1.0
2021-10-18,-0.008300644945483564,0.032484681732037536,0.00101161186964006,1.0,0.0010323756832736606,1.0,0.007924449933129922,1.0
2021-10-19,-0.0014792825452174506,0.032484572318195105,0.0010117985353791847,1.0,0.0010341633523449456,1.0,0.007925595177952254,1.0
2021-10-20,-0.005364971550933301,0.03254822032260592,0.0010138518923485898,1.0,0.001146261226085117,1.0,0.007950473688458758,1.0
2021-10-21,-0.0032655070738957168,0.032601763603160555,0.001015189686038339,1.0,0.0018720047666830287,1.0,0.008008523546307265,1.0
2021-10-26,-0.019312490268047967,0.032745295408489555,0.001015422459789173,1.0,0.0035480574032917093,1.0,0.008010092425280124,1.0
2021-10-29,0.020639691867032784,0.03291755142499091,0.0010163535547925092,1.0,0.00526130363722818,1.0,0.008024212336035858,1.0
2021-11-01,0.020648319335393645,0.032917551424990914,0.0010164370969399353,1.0,0.006880589740904293,1.0,0.008024212336035858,1.0
2021-11-02,0.020288954092106796,0.032938375623303894,0.0010227034737374891,1.0,0.007674913799602985,1.0,0.008024212336035858,1.0
2021-11-03,0.00014511983031118263,0.032938375623303894,0.0010269253511706947,1.0,0.007900708026638401,1.0,0.00806168015529458,1.0
2021-11-04,0.011058077052707333,0.032938375623303894,0.0010270126760598055,1.0,0.007913593772410733,1.0,0.008077737792119743,1.0
2021-11-05,-0.05989665667414303,0.03275899514926689,0.0010270126760598055,1.0,0.007923877310718756,1.0,0.008077737792119743,1.0
2021-11-08,-0.02558700319206265,0.033146552249614304,0.0010327332170879176,1.0,0.007925595177952254,1.0,0.008078083153149198,1.0
2021-11-09,0.0017509691649756829,0.033146552249614304,0.0010341633523449456,1.0,0.007925595177952254,1.0,0.008078610425407348,1.0
2021-11-10,-0.049210011752954,0.033025857618505274,0.0011338059067806574,1.0,0.007991937872636261,1.0,0.008080411678310058,1.0
2021-11-11,0.010350373961216965,0.0331726646519102,0.0016757597572668154,1.0,0.008008523546307265,1.0,0.00809755106386256,1.0
2021-11-12,0.07740101678426914,0.033172664651910204,0.0032457198325970245,1.0,0.00801636794117156,1.0,0.008187735809311151,1.0
2021-11-15,-0.042339878988408686,0.03309470213841388,0.004858186876301972,1.0,0.008024212336035858,1.0,0.008188129984845104,1.0
2021-11-16,-0.8005103468242071,0.0012843257676564545,0.006404329122176076,0.0,0.008024212336035858,0.0,0.02762529261098169,0.0
2021-11-17,0.7761407836017704,0.001284325767656454,0.006023320627193426,0.0,0.008024212336035858,0.0,0.02519565275737498,0.0
2021-11-18,0.04548394040847655,0.001284325767656454,0.00564231213221083,0.0,0.008024212336035858,0.0,0.022766012903767584,0.0
2021-11-19,-0.002370112270468667,0.001284044896047723,0.00526130363722818,0.0,0.008024212336035858,0.0,0.02033637305016088,0.0
2021-11-22,0.02415755365678475,0.0012962712886473405,0.004858186876301972,0.0,0.008024212336035858,0.0,0.01790673319655417,0.0
2021-11-23,-0.036079675829454615,0.0012311841382494138,0.004455070115375764,0.0,0.008024212336035858,0.0,0.015477093342947465,0.0
2021-11-24,-0.03288661045991873,0.001177107680872292,0.004051953354449498,0.0,0.008024212336035858,0.0,0.013047453489340758,0.0
2021-11-30,-0.05695268551116359,0.00115173814368231,0.00364883659352329,0.0,0.008024212336035858,0.0,0.01061781363573336,0.0
2021-12-01,-0.05869514741464695,0.000979482127180953,0.0032457198325970245,0.0,0.008024212336035858,0.0,0.008188173782126653,0.0
2021-12-02,0.00016262191147368293,0.0011317376038212485,0.0028558301238071097,0.0,0.00802185901757657,0.0,0.008188129984845104,0.0
2021-12-03,-0.02040793880478198,0.001110913405508262,0.0024659404150171953,0.0,0.00801950569911728,0.0,0.008188086187563552,0.0
2021-12-06,0.03238359381625603,0.001110913405508262,0.0020760507062272254,0.0,0.00801715238065799,0.0,0.008188042390282002,0.0
2021-12-07,0.0306347838711664,0.001110913405508262,0.0016861609974373106,0.0,0.008014799062198702,0.0,0.008187998593000453,0.0
2021-12-08,0.011024971222617752,0.001110913405508262,0.0012962712886473405,0.0,0.008012445743739414,0.0,0.008187954795718901,0.0
2021-12-09,-0.09168335039307306,0.0013106058513044185,0.0012938821844491635,1.0,0.008010092425280124,0.0,0.008187910998437352,0.0
2021-12-10,0.025464476754585016,0.001474440843046019,0.0013048720262415876,1.0,0.008008523546307265,0.0,0.008187867201155802,0.0
2021-12-13,-0.0027807615045607847,0.0014740542113187566,0.0013761398480010597,1.0,0.008008523546307265,0.0,0.008187823403874252,0.0
2021-12-14,-0.0541861667595945,0.0013511769878501029,0.001474131537664209,0.0,0.008008523546307265,0.0,0.0081877796065927,0.0
2021-12-17,0.05742698928849693,0.0015169216185942482,0.0014740542113187566,1.0,0.008008523546307265,0.0,0.008187735809311151,0.0
2021-12-22,-0.015277927962480016,0.0015052508644529115,0.0014743635167005667,1.0,0.008008523546307265,0.0,0.008177715282039085,0.0
2021-12-23,-0.06789173703377722,0.0012946110904708697,0.0014929268558901553,0.0,0.008008523546307265,0.0,0.008167694754767021,0.0
2021-12-30,0.017490905269808867,0.0014324089383510696,0.0014867648516087761,0.0,0.008008523546307265,0.0,0.008157674227494955,0.0
2021-12-31,0.08280394059307794,0.0014324089383510696,0.001480602847327398,0.0,0.008000230709471765,0.0,0.008147653700222888,0.0
2022-01-03,0.0263778528972633,0.0014557692190554322,0.001474440843046019,0.0,0.007987791454218513,0.0,0.008137633172950822,0.0
2022-01-04,-0.015637386354258452,0.0014435428264558147,0.0014743635167005667,0.0,0.00797535219896526,0.0,0.008127612645678758,0.0
2022-01-05,0.030503268562650534,0.0018132514689618837,0.001474286190355114,1.0,0.007962912943712009,0.0,0.008117592118406692,0.0
2022-01-06,0.08219862652332106,0.001860605791289337,0.0014867648516087761,1.0,0.007950473688458757,0.0,0.008107571591134628,0.0
2022-01-07,-0.052308867729419097,0.0017237949091326442,0.001507585015281179,1.0,0.007938034433205506,0.0,0.00809755106386256,0.0
2022-01-10,0.029593574698631497,0.0017252889054336744,0.0015169216185942482,1.0,0.007925595177952254,0.0,0.008087530536590495,0.0
2022-01-11,-0.055182511113630046,0.0017786261412058868,0.0016824202510249673,1.0,0.007925595177952254,0.0,0.00808664067930544,0.0
2022-01-12,0.0025126171514798647,0.0017845443612737322,0.0017246913069132624,1.0,0.007925595177952254,0.0,0.008085750822020385,0.0
2022-01-13,0.04618315366973136,0.0017845443612737322,0.0017466237997425596,1.0,0.007925595177952254,0.0,0.00808486096473533,0.0
2022-01-19,0.07935734419092508,0.0017852851232291224,0.001779809785219456,1.0,0.007925595177952254,0.0,0.008083971107450277,0.0
2022-01-20,0.05808770366805993,0.0017852851232291228,0.0017845443612737322,1.0,0.007925595177952254,0.0,0.00808308125016522,0.0
2022-01-21,-0.11135387579793592,0.001165300840468016,0.0017845443612737322,0.0,0.007925595177952254,0.0,0.008082191392880167,0.0
2022-01-24,-0.05724246531057175,0.0010017255891310978,0.0017845443612737322,0.0,0.007925480653470022,0.0,0.008081301535595112,0.0
2022-01-25,0.11256956159733132,0.001232177928779756,0.0017845443612737322,0.0,0.007925137080023322,0.0,0.008080411678310058,0.0
2022-01-26,-0.0218768416076341,0.0012082481188434803,0.0017845443612737322,0.0,0.007924793506576622,0.0,0.008079521821025002,0.0
2022-01-27,-0.0575751041239432,0.0010425034880993352,0.0017845443612737322,0.0,0.007924449933129922,0.0,0.008078631963739948,0.0
2022-01-28,0.10235432401056145,0.0010425034880993354,0.0017833607172601633,0.0,0.007924106359683223,0.0,0.008078628886835292,0.0
2022-01-31,-0.019912118868235015,0.0010226788642081993,0.0017821770732465941,0.0,0.007923762786236523,0.0,0.008078625809930634,0.0
2022-02-01,-0.05249720904585307,0.0008848810163279996,0.001780993429233025,0.0,0.007923419212789823,0.0,0.008078622733025977,0.0
2022-02-02,0.06609979237733142,0.0008848810163279996,0.001779809785219456,0.0,0.007921686202324781,0.0,0.00807861965612132,0.0
2022-02-03,-0.021614939604062133,0.0010364258824020762,0.0017786261412058868,0.0,0.007919258473350566,0.0,0.008078616579216663,0.0
2022-02-04,0.026254513612991384,0.0011720306149441777,0.0017679586940514448,0.0,0.007916830744376352,0.0,0.008078613502312006,0.0
2022-02-07,-0.08598937637941899,0.0008023219724381088,0.001757291246897003,0.0,0.007914403015402137,0.0,0.008078610425407348,0.0
2022-02-10,-0.030774769642502062,0.0011073525030065184,0.0017466237997425596,0.0,0.007911975286427923,0.0,0.008078607348502692,0.0
