date,tci_total,tci_short,tci_long,short_minus_long,short_share,long_share,tci_total_lag1,tci_total_roll5_mean,tci_total_roll5_std,tci_short_lag1,tci_short_roll5_mean,tci_short_roll5_std,tci_long_lag1,tci_long_roll5_mean,tci_long_roll5_std
2021-12-14,29.922675611767527,59.01000402414615,0.0036140793795625,59.00638994476659,1.9720831382117314,0.00012078062224292572,29.91110695192168,29.94807726947629,0.046508447262492994,58.93730540154146,58.98259574590428,0.07350853353724011,0.0036287236525056,0.00361382822462306,1.9512645083701522e-05
2021-12-17,30.299645782839445,60.38520907301714,0.0036195943230191,60.38158947869412,1.9929344886010845,0.00011945995504241502,29.922675611767527,30.002177542708857,0.1504722683738323,59.01000402414615,59.24293416634235,0.5736333512772389,0.0036140793795625,0.00362221338463624,7.455010589379809e-06
2021-12-22,30.39398943161616,60.61702043969701,0.0035536528485681,60.61346678684844,1.9943752555445229,0.00011691959216355953,30.299645782839445,30.086816236281795,0.21444007474836357,60.38520907301714,59.563574997803926,0.7703040278176485,0.0036195943230191,0.00360982902569942,2.887039453088751e-05
2021-12-23,30.439380989787008,60.628137256901226,0.0037605502498281,60.6243767066514,1.9917664316906813,0.00012354227081982504,30.39398943161616,30.193359753586368,0.23022249458390887,60.61702043969701,59.91553523906059,0.7742605542119692,0.0035536528485681,0.0036353200906966802,6.796191840776285e-05
2021-12-30,30.466635844579447,60.77196360406432,0.0033160897009645,60.76864751436335,1.9947054185464566,0.00010884331692809762,30.439380989787008,30.304465532117916,0.19914953819056552,60.628137256901226,60.28246687956516,0.6481880613520239,0.0037605502498281,0.0035727933003884597,0.00014519686151486034
2021-12-31,30.475749424642952,60.84625409348848,0.0033300505249354,60.842924042963546,1.9965466064728725,0.00010926886418887184,30.466635844579447,30.415080294693002,0.06434157733105533,60.77196360406432,60.64971689343363,0.15815831001044736,0.0033160897009645,0.00351598752946304,0.0001711699036733743
2022-01-03,30.60370659869511,61.213285971866846,0.0034118786895324,61.20987409317731,2.0001918974898576,0.00011148579922923052,30.475749424642952,30.47589245786413,0.06994762748529354,60.84625409348848,60.81533227320358,0.2170593025648325,0.0033300505249354,0.0034744444027657003,0.00016611490337687393
2022-01-04,30.541998076387628,61.03048563969145,0.003547980727625,61.026937658963824,1.9982479694697781,0.0001161672762453608,30.60370659869511,30.50549418681843,0.059571617840189425,61.213285971866846,60.89802531320247,0.20413054530407396,0.0034118786895324,0.00347330997857708,0.00016558863742160748
2022-01-05,30.47341813840555,60.91567575401879,0.0035175286571886,60.9121582253616,1.9989774523274422,0.00011542940936958662,30.541998076387628,30.51230161654214,0.05323551600828521,61.03048563969145,60.955533012625985,0.1544556216475896,0.003547980727625,0.00342470566004918,9.458795211622338e-05
2022-01-06,30.466080540991936,60.84221882999438,0.0035767401633483,60.83864208983103,1.9970477905135031,0.0001174007322187643,30.47341813840555,30.512190555824635,0.05333116208558773,60.91567575401879,60.96958405781199,0.1395979313345359,0.0035175286571886,0.0034768357525259406,9.215610055232577e-05
2022-01-07,30.43632511550272,60.964195448848336,0.0035348921707288,60.96066055667761,2.0030077618600632,0.00011614057075925718,30.466080540991936,30.50430569399659,0.06056041282916851,60.84221882999438,60.993172328883965,0.1260750859687289,0.0035767401633483,0.0035178040816846194,5.6385031755813836e-05
2022-01-10,30.40417652860289,60.91878933504939,0.0036030048198244,60.91518633022957,2.003632273274684,0.00011850361467395292,30.43632511550272,30.464399679978147,0.04587085816408573,60.964195448848336,60.93427300152047,0.061986767354562995,0.0035348921707288,0.00355602930774302,3.0428593695415218e-05
2022-01-11,30.420990742616727,60.889576795628166,0.0036052396275555,60.88597155600061,2.0015645549087275,0.00011851157833939065,30.40417652860289,30.440198213223965,0.02628668064173562,60.91878933504939,60.90609123270781,0.03995401167752299,0.0036030048198244,0.00356748108772912,3.558273789714156e-05
