date,tci_total
2017-09-25,28.96419694160272
2017-09-26,28.18032270462473
2017-09-27,28.346250480784587
2017-09-28,28.616654803240674
2017-09-29,28.383756745101135
2017-10-02,28.014194073643438
2017-10-03,27.340883610511423
2017-10-04,27.148382063709835
2017-10-05,28.49021331073501
2017-10-06,30.202645978397282
2017-10-09,28.134214631680816
2017-10-10,28.413067580412132
2017-10-11,27.43074999099585
2017-10-12,27.51342771820853
2017-10-13,27.665710945940287
2017-10-16,27.90718857043498
2017-10-17,27.78956977844868
2017-10-18,28.00731178518863
2017-10-19,28.304184674926006
2017-10-20,28.347128343336408
2017-10-23,28.94822277477509
2017-10-24,28.61533803476335
2017-10-25,27.876705973865096
2017-10-26,27.930360148235735
2017-10-27,30.392281770378634
2017-10-30,29.290267402062486
2017-10-31,29.081428133611258
2017-11-01,28.01191558435809
2017-11-02,27.92881570730404
2017-11-03,28.166119443578037
2017-11-06,34.66638958172561
2017-11-07,34.4426236478981
2017-11-08,34.48581316064449
2017-11-09,33.53883383741141
2017-11-10,32.46293941291518
2017-11-13,32.977546310086005
2017-11-14,33.02401261579679
2017-11-15,33.23934512355056
2017-11-16,33.21201978884775
2017-11-17,31.918473838308334
2017-11-20,31.61987908433838
2017-11-21,31.71906079536821
2017-11-22,30.481088421006792
2017-11-27,30.37329306491118
2017-11-28,30.1287407449052
2017-11-29,31.631589340392924
2017-11-30,31.133983800518166
2017-12-01,28.510874200700783
2017-12-04,30.6939369966215
2017-12-05,30.09660458652149
2017-12-06,30.88240153927823
2017-12-07,29.735803741666945
2017-12-08,29.926465605621406
2017-12-11,28.950953106795236
2017-12-12,29.264910474173405
2017-12-13,29.645474324831763
2017-12-14,32.27127319254032
2017-12-15,31.83939508031665
2017-12-18,30.946373670611365
2017-12-19,30.234465350372478
2017-12-20,31.434525795274556
2017-12-21,31.157120835944436
2017-12-22,31.08527634463503
2017-12-28,34.5845047894047
2017-12-29,33.26432337089068
2018-01-11,32.333811785506164
2018-01-12,34.341924660823814
2018-01-17,39.321387913363864
2018-01-18,40.46889268087195
2018-01-19,37.10967912937825
2018-01-22,37.27737890132306
2018-01-23,36.22380694672193
2018-01-24,35.276669669405294
2018-01-25,34.60720477911972
2018-01-26,33.27396266285718
2018-01-29,32.73133606318435
2018-01-30,34.25938586334825
2018-01-31,33.77916553205557
2018-02-01,33.49275830997424
2018-02-02,35.96039444250135
2018-02-05,35.34288628181317
2018-02-06,34.813000175976775
2018-02-07,34.543477716348015
2018-02-08,33.880378989501935
2018-02-09,33.88541023149016
2018-02-12,32.45880066851464
2018-02-13,32.32787005959168
2018-02-14,33.70423343809671
2018-02-15,33.69878677624995
2018-02-16,33.613999316422856
2018-02-21,32.75032064768711
2018-02-22,33.21616324564327
2018-02-23,30.77176388416971
2018-02-26,30.583415695458854
2018-02-27,30.757476601301693
2018-02-28,31.639658524998875
2018-03-01,29.35227133967088
2018-03-02,29.40825041738619
2018-03-05,29.692017027539947
2018-03-06,28.572964866721435
2018-03-07,28.223410318317462
2018-03-08,28.167935730689788
2018-03-09,29.225504456734708
2018-03-12,28.728407321902235
2018-03-13,30.593604562670787
2018-03-14,29.779853682321146
2018-03-15,29.430056595958252
2018-03-16,30.11794820591365
2018-03-19,30.24054716837146
2018-03-20,29.270387474351978
2018-03-21,30.669763954763923
2018-03-22,30.209462760649895
2018-03-23,28.36819806448867
2018-03-26,28.071366690562257
2018-03-27,28.69169069621272
2018-03-28,28.035469765742814
2018-03-29,28.011434851912203
2018-04-04,26.04089266500056
2018-04-05,26.311429144406148
2018-04-06,28.30913497667531
2018-04-09,28.724573097050307
2018-04-10,29.16222352187458
2018-04-11,28.18813185022336
2018-04-12,26.74288433684608
2018-04-13,26.271998119077306
2018-04-16,26.18942926314592
2018-04-17,25.73569305493145
2018-04-18,27.444626154499947
2018-04-19,27.2747435806089
2018-04-20,27.17935223284198
2018-04-23,27.074527953698237
2018-04-24,26.679339825812292
2018-04-25,26.370067074600723
2018-04-26,26.533539534300175
2018-04-27,26.52362922110368
2018-04-30,26.20100894383148
2018-05-01,26.817276564799226
2018-05-02,26.123091009177482
2018-05-03,25.205871915722465
2018-05-04,26.065345368472283
2018-05-09,28.338655023481802
2018-05-10,27.172984700116988
2018-05-11,27.73792170431147
2018-05-14,28.19172878053311
2018-05-15,27.932547297905092
2018-05-16,27.71432065589477
2018-05-17,27.285967429278145
2018-05-18,27.650822932672966
2018-05-21,27.8247601427868
2018-05-22,27.69046219731145
2018-05-23,27.679929518302334
2018-05-24,28.259269257344958
2018-05-25,26.82865640607952
2018-05-30,28.879245801659703
2018-05-31,30.475681419563603
2018-06-01,30.45928283571325
2018-06-04,29.11006678901528
2018-06-05,27.08883728627516
2018-06-06,26.32624248245614
2018-06-07,26.681602103023423
2018-06-08,26.262831986754062
2018-06-11,25.592666439796414
2018-06-12,25.61182103276258
2018-06-13,25.3769989945465
2018-06-14,23.85366771018673
2018-06-15,26.52341014867952
2018-06-18,28.315839826731715
2018-06-19,29.212432761671995
2018-06-20,29.12577773059284
2018-06-21,29.182788972344877
2018-06-22,28.264838896124516
2018-06-25,27.17160760995959
2018-06-26,26.12560059669728
2018-06-27,26.34582243805757
2018-06-28,27.045850335503047
2018-06-29,28.792309150846023
2018-07-02,27.916566770052054
2018-07-03,26.336446413992547
2018-07-06,26.020501284828246
2018-07-09,25.20821758526125
2018-07-10,25.20216343476389
2018-07-11,30.895743718650085
2018-07-12,30.711633091471537
2018-07-13,30.298779955716054
2018-07-16,33.457298214039945
2018-07-17,33.24385257593442
2018-07-18,33.13166826921223
2018-07-19,32.790439251675174
2018-07-20,32.54678193559365
2018-07-23,30.838790041760422
2018-07-24,30.070429008240172
2018-07-25,29.63132961528257
2018-07-26,29.805900878178864
2018-07-27,29.837335783384102
2018-07-30,29.51013501703105
2018-07-31,31.13002791872481
2018-08-01,33.08769399583384
2018-08-02,32.03528846012474
2018-08-03,31.6107534035657
2018-08-06,31.287031489325273
2018-08-07,30.853250183639705
2018-08-08,33.28956876226886
2018-08-09,32.574006256747666
2018-08-10,32.28538678284432
2018-08-13,32.3511241979512
2018-08-14,32.23173261664257
2018-08-15,35.07158452629911
2018-08-16,34.72116134332078
2018-08-17,34.33022835235206
2018-08-20,34.79710041645179
2018-08-21,34.0211293632343
2018-08-22,34.27172580626511
2018-08-23,34.10196088646442
2018-08-24,33.7682472025
2018-08-27,32.66689775928735
2018-08-28,32.50866053208639
2018-08-29,33.1949717571466
2018-08-30,31.645806963329903
2018-08-31,30.001273809469115
2018-09-05,30.530869296579112
2018-09-06,30.410883164918918
2018-09-07,30.58918093795923
2018-09-10,29.26791482440665
2018-09-11,30.702250655646974
2018-09-12,30.794117072772178
2018-09-13,30.621745233298565
2018-09-14,30.27724768881095
2018-09-17,29.98083448132155
2018-09-18,29.73986988951462
2018-09-19,30.24799626663463
2018-09-20,29.625529395197542
2018-09-21,29.55276877113258
2018-09-24,32.76739402105603
2018-09-25,33.039411266312925
2018-09-26,33.158390029107906
2018-09-27,33.20981436421409
2018-09-28,33.36732425696983
2018-10-01,37.42920121812951
2018-10-02,36.90704673272447
2018-10-03,35.84309594698039
2018-10-04,37.605578137961416
2018-10-05,38.460326957540296
2018-10-08,36.50684302064796
2018-10-09,35.76362847991307
2018-10-10,37.86238586060388
2018-10-11,45.18567570167818
2018-10-12,45.54082127491989
2018-10-15,45.29223998142251
2018-10-16,43.31562424753172
2018-10-17,44.289238205430856
2018-10-18,43.9363673488289
2018-10-19,43.11586430992665
2018-10-22,41.94917897143112
2018-10-23,42.87769407668407
2018-10-24,42.20680948812221
2018-10-25,41.76148977473545
2018-10-26,40.91272370945919
2018-10-29,38.591144094266724
2018-10-30,36.135517282781485
2018-10-31,35.28048587980762
2018-11-01,33.88865572340775
2018-11-02,34.11989580919367
2018-11-05,34.032105364413134
2018-11-06,32.563965245406344
2018-11-07,32.229485603765944
2018-11-08,31.906731020830023
2018-11-09,32.17488575846728
2018-11-12,33.790554847474596
2018-11-13,37.24022548464939
2018-11-14,37.16389614494053
2018-11-15,38.829011547322686
2018-11-16,40.22696706182755
2018-11-19,37.644638957021705
2018-11-20,40.11345847804998
2018-11-21,41.2726795411028
2018-11-27,39.965438601978114
2018-11-28,40.40639133480146
2018-11-29,40.77910662460045
2018-11-30,39.74678190612819
2018-12-03,39.2417017658893
2018-12-04,38.21741644072212
2018-12-07,37.540197907563815
2018-12-10,37.5170007315097
2018-12-11,37.01890193801784
2018-12-12,36.232005281861994
2018-12-13,36.03059124131677
2018-12-14,35.90260407844685
2018-12-17,32.81315886159034
2018-12-18,32.02425517532236
2018-12-19,35.684908332365474
2018-12-20,35.80058446499175
2018-12-21,35.63782170151439
2018-12-28,34.27997277762525
2019-01-03,36.00855424777968
2019-01-04,36.186026565263425
2019-01-07,34.940164344592766
2019-01-08,33.93190982185879
2019-01-09,35.85578117317296
2019-01-10,35.80446254521633
2019-01-11,35.54718381251136
2019-01-14,33.10716161346892
2019-01-15,33.00116236777898
2019-01-16,32.45247782700189
2019-01-17,32.191993755818885
2019-01-18,32.65104948557533
2019-01-23,34.329062799946435
2019-01-24,33.826348017647966
2019-01-25,33.02216101628406
2019-01-28,33.88500198531381
2019-01-29,33.65214596947603
2019-01-30,34.38931343726076
2019-01-31,33.365928671405676
2019-02-01,32.49818898390101
2019-02-04,32.731528563793674
2019-02-05,32.844311643253256
2019-02-06,33.041338307442295
2019-02-07,32.96099164688946
2019-02-08,32.70589068613141
2019-02-11,32.6818488059159
2019-02-12,32.57540360169447
2019-02-13,32.55799505646183
2019-02-14,32.53157875468147
2019-02-15,32.94722646081028
2019-02-20,32.97037570950139
2019-02-21,32.34075585369277
2019-02-22,32.034925091683775
2019-02-25,33.28374674769662
2019-02-26,33.0381949377502
2019-02-27,31.905662331005257
2019-02-28,31.623286943562174
2019-03-01,31.295669670758652
2019-03-04,33.00247533488945
2019-03-05,34.49919069144024
2019-03-06,34.65048872626595
2019-03-07,34.31339098930566
2019-03-08,30.305696444063244
2019-03-11,30.167239379693783
2019-03-12,29.968070736046716
2019-03-13,30.241222930540303
2019-03-14,29.937486812092146
2019-03-15,29.851954496385734
2019-03-20,29.248718420369713
2019-03-21,28.756196276756853
2019-03-22,30.805038841189788
2019-03-25,30.622907210039273
2019-03-26,31.184815106008006
2019-03-27,31.183614225706567
2019-03-28,31.076544860156563
2019-03-29,31.262223378419133
2019-04-01,32.07039738398203
2019-04-02,31.703195743273422
2019-04-03,30.834882950181512
2019-04-04,30.75268326038071
2019-04-05,30.949078689064255
2019-04-08,31.85829388119967
2019-04-09,31.484698226959253
2019-04-10,32.13805539621329
2019-04-11,32.016609923487074
2019-04-12,31.59771264512092
2019-04-15,31.594809820708406
2019-04-16,31.40625381886736
2019-04-17,31.383909724302924
2019-04-18,30.848449054849265
2019-04-24,30.556091968731725
2019-04-25,29.154326553337
2019-04-26,30.217626121569392
2019-04-29,29.84863301027779
2019-04-30,30.445907722269343
2019-05-01,30.41240064061975
2019-05-02,29.364252412316475
2019-05-03,30.329981009181598
2019-05-06,29.965520566799317
2019-05-07,30.613905297139045
2019-05-08,28.992140777297948
2019-05-09,29.020890420976865
2019-05-10,27.651605987268443
2019-05-13,27.188201008926544
2019-05-14,29.373062235617198
2019-05-15,29.204031437553486
2019-05-16,30.100918463616864
2019-05-17,29.13608569092524
2019-05-20,28.797119634751116
2019-05-21,28.323595993422582
2019-05-22,29.950434939472302
2019-05-23,34.50120107302961
2019-05-24,34.31691096705
2019-05-29,33.851155342790655
2019-05-30,33.49908268848544
2019-05-31,36.30075610335195
2019-06-03,35.51371173958609
2019-06-04,34.405409291098984
2019-06-05,34.27155167247824
2019-06-06,36.04832875767685
2019-06-07,36.90596926522449
2019-06-10,36.70623832007274
2019-06-11,36.70126741696117
2019-06-12,38.8920148472854
2019-06-13,37.35893440432727
2019-06-14,36.40812591863155
2019-06-17,37.26885989988909
2019-06-18,37.282160012056046
2019-06-19,37.05686933466516
2019-06-20,38.5521400909327
2019-06-21,38.122497514788456
2019-06-24,38.752393207760925
2019-06-25,37.874038610970764
2019-06-26,38.43306117197408
2019-06-27,37.47975186341727
2019-06-28,37.191397912506226
2019-07-01,36.696682833260276
2019-07-02,39.11583642309543
2019-07-03,38.49083734422527
2019-07-09,37.92664305336394
2019-07-10,38.23792022974301
2019-07-11,37.745317122852185
2019-07-12,37.555560684440806
2019-07-15,36.13134783975453
2019-07-16,36.70226025262206
2019-07-17,37.60232238621984
2019-07-18,38.34398636796284
2019-07-19,36.81984487417601
2019-07-22,36.123626031560896
2019-07-23,37.692976681331096
2019-07-24,36.98442303488127
2019-07-25,36.64884796422469
2019-07-26,35.291207036924526
2019-07-29,34.835893276347186
2019-07-30,34.757062806543715
2019-07-31,34.98992908326309
2019-08-01,39.792534869658866
2019-08-02,40.86280051592718
2019-08-05,44.3279879813023
2019-08-06,43.34904987188484
2019-08-07,43.4252179780051
2019-08-08,44.13193750982563
2019-08-09,43.95837689956534
2019-08-12,43.39893706551508
2019-08-13,44.60616284951149
2019-08-14,46.394733192051916
2019-08-15,45.13877829369853
2019-08-16,43.95105222901106
2019-08-19,43.52045937635506
2019-08-20,43.40814410375464
2019-08-21,42.079079145198016
2019-08-22,41.884838117329764
2019-08-23,40.7738089995551
2019-08-26,40.67230095465777
2019-08-27,40.42581805114376
2019-08-28,40.878157383577296
2019-08-29,40.35722243375189
2019-08-30,40.008045792159834
2019-09-04,41.752051262287104
2019-09-05,39.11167646091682
2019-09-06,38.78635170676162
2019-09-09,37.112186460205265
2019-09-10,36.61229154674174
2019-09-11,35.66218465003885
2019-09-12,35.19695323464918
2019-09-13,34.19168875562892
2019-09-16,45.932454493262334
2019-09-17,45.215724964973894
2019-09-18,45.22337908220968
2019-09-19,44.98274865027398
2019-09-20,45.90051477046851
2019-09-23,46.5933686494839
2019-09-24,46.223387503445856
2019-09-25,45.80605736428499
2019-09-26,45.24759834047203
2019-09-27,44.52505645601011
2019-09-30,42.03232247697628
2019-10-01,42.033396288629525
2019-10-02,43.75716295707546
2019-10-03,44.261485734315556
2019-10-04,42.84479707431408
2019-10-07,41.23974962712254
2019-10-08,40.3917400812443
2019-10-09,40.88851791416143
2019-10-10,40.20584521972267
2019-10-11,40.10177508612956
2019-10-16,39.732139678213066
2019-10-21,39.260777356078684
2019-10-22,38.58297936472446
2019-10-23,38.056601634628606
2019-10-24,38.07384812853423
2019-10-25,37.49225843227408
2019-10-28,35.021518748245995
2019-10-29,33.96248927730759
2019-10-30,33.84259055561371
2019-10-31,33.705503384812346
2019-11-01,33.33034013911321
2019-11-04,34.25515832330194
2019-11-05,33.71742119197477
2019-11-06,33.62231734273773
2019-11-07,32.99520973667251
2019-11-08,33.06711481696737
2019-11-13,32.663222355943326
2019-11-14,32.50579983333575
2019-11-15,32.77856508277829
2019-11-18,32.990095117486156
2019-11-19,32.308946825061604
2019-11-20,32.155477919230925
2019-11-21,31.540511085206546
2019-11-22,32.05340791694263
2019-11-25,32.13849882337498
2019-11-26,31.37529649248707
2019-11-27,31.45373356252804
2019-12-03,31.242192768550655
2019-12-04,31.69068236520984
2019-12-05,31.632713273168843
2019-12-06,31.903306156792286
2019-12-09,31.206068211619115
2019-12-10,31.097485374856475
2019-12-11,29.728284895804908
2019-12-12,29.782237588238345
2019-12-13,29.84672390454944
2019-12-16,30.441607802857437
2019-12-17,30.53852153520197
2019-12-18,29.621572428629076
2019-12-19,29.2932595569666
2019-12-20,28.67839965205462
2019-12-23,28.072126173903186
2019-12-24,28.068140789184557
2019-12-30,27.212755709416555
